"68021",3.00,1.83,3.33,2.66,1.66,1.66,3.83,2.00,2.83,1.83,1.00,0.00,1.66,1.16,1.50,0.83,1.50,1.00,1.50,1.33,3.33,2.16,2.50,1.66,1.33,0.83,1.50,0.83,1.66,1.33,4.16,2.50,2.16,1.66,2.50,1.66,1.66,1.16,1.33,0.83,1.83,1.16,1.66,1.16,1.33,1.16,1.33,1.00,1.00,0.33,1.33,0.83,1.66,1.16,1.16,0.66,1.00,0.00,1.00,0.33,1.00,0.33,1.66,1.66,1.83,1.16,1.00,0.33,1.83,1.16,1.16,0.50,1.50,1.16,1.16,0.50,1.00,0.50,1.66,1.33,2.00,1.33,1.00,0.16,1.50,1.00,1.83,1.00,1.33,0.66,1.66,0.83
"68023",2.33,2.33,3.16,2.66,2.66,2.33,3.16,2.16,2.83,2.16,1.00,0.33,1.50,1.66,1.50,1.16,1.16,1.33,1.50,1.16,3.00,2.33,2.50,2.00,1.16,0.50,1.16,0.50,1.66,1.00,4.33,2.83,2.16,1.83,2.33,2.16,1.66,1.33,1.16,1.00,1.66,1.50,1.83,1.50,1.33,1.16,1.66,1.50,1.00,0.50,1.50,1.16,1.16,1.00,1.16,0.50,1.00,0.00,1.00,0.16,1.16,0.50,1.33,0.66,1.33,1.16,1.16,0.50,1.33,0.83,1.16,0.50,1.33,1.00,1.33,0.83,1.33,1.00,2.50,1.83,1.66,1.33,1.00,0.50,2.00,1.50,1.33,0.66,1.33,0.66,1.00,0.50
"68026",2.66,3.16,3.16,3.16,2.16,2.50,4.00,2.66,2.33,2.16,1.00,0.33,2.16,2.66,2.33,2.33,1.83,2.00,2.33,2.50,3.33,3.33,2.83,3.00,1.83,1.83,2.00,1.83,2.50,2.33,4.16,3.33,2.66,2.83,2.33,2.00,2.16,2.00,2.00,1.66,1.66,1.50,2.00,2.00,2.00,1.66,2.16,2.00,1.00,0.50,1.66,1.33,2.00,1.66,1.00,0.50,1.00,0.00,1.16,0.83,1.16,0.66,1.33,0.83,1.83,1.16,1.16,0.66,1.33,0.66,1.16,0.33,2.33,2.00,2.16,2.00,1.66,1.00,2.00,1.66,2.33,2.16,1.33,1.00,2.33,2.00,1.33,0.66,2.33,1.66,1.16,0.83
"68028",2.40,2.40,4.00,3.00,2.80,2.00,4.40,2.60,2.40,2.20,1.20,0.20,2.40,3.00,1.60,1.40,1.40,1.40,2.20,2.20,4.00,2.40,2.40,2.20,1.60,1.40,1.20,0.80,2.40,2.00,4.60,3.60,2.80,3.60,2.40,2.00,2.00,1.80,1.20,0.80,1.80,1.60,2.20,1.80,1.40,1.20,2.00,1.80,1.40,0.80,2.00,1.20,2.20,1.80,1.00,0.20,1.00,0.00,1.40,0.60,1.40,1.00,1.60,1.60,2.40,1.60,1.80,1.20,1.20,1.20,1.00,0.40,1.40,1.20,1.00,0.80,1.00,0.60,2.20,2.20,2.20,1.80,1.20,1.00,1.80,1.20,1.00,0.40,2.00,1.60,1.00,0.00
"68032A",2.00,1.80,3.40,2.60,2.20,1.80,3.60,2.00,2.40,1.40,1.20,0.20,1.60,1.40,1.80,1.40,1.80,1.60,2.40,2.20,3.60,3.00,2.80,2.20,1.60,0.60,1.20,0.60,1.40,0.80,4.60,3.00,2.20,1.60,2.20,1.40,2.20,1.00,1.80,1.20,1.80,1.20,1.60,1.00,1.40,0.60,1.80,1.00,1.80,0.60,1.60,0.80,1.80,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.20,0.80,2.00,1.40,2.20,1.20,2.40,1.40,1.20,0.40,1.60,0.60,1.20,0.80,1.20,1.00,1.20,0.80,2.00,1.20,1.80,1.40,1.20,0.60,2.00,1.20,1.60,0.60,3.00,1.40,1.20,0.40
"68032B",3.60,3.20,2.40,2.60,3.00,2.60,2.80,2.80,2.40,2.20,1.00,0.20,2.40,2.40,2.80,2.60,2.40,2.40,2.40,2.60,2.00,1.80,2.60,2.00,1.20,0.40,1.80,1.20,2.60,2.20,2.00,1.40,2.60,2.60,4.00,2.80,4.00,2.80,3.00,2.80,3.40,3.20,2.80,2.00,2.00,1.80,2.80,2.40,2.80,2.00,1.40,0.60,2.80,2.40,1.20,0.40,1.00,0.00,1.40,0.60,1.60,1.00,1.80,1.40,4.00,2.80,1.20,0.60,1.20,0.40,3.00,1.80,2.40,2.20,1.40,1.40,1.40,1.20,2.40,2.20,3.00,2.20,1.40,1.20,2.20,2.40,2.80,2.00,2.80,2.20,2.00,1.40
"68035",2.83,3.50,3.83,3.66,3.00,3.00,4.00,3.83,2.66,2.83,2.00,1.66,3.66,3.33,2.83,2.83,3.33,3.83,3.33,3.16,4.00,3.83,3.16,3.16,3.00,2.66,2.33,2.33,3.83,2.83,4.00,4.00,3.33,3.66,3.33,3.16,2.66,2.66,2.50,2.33,3.33,3.00,3.33,3.16,3.33,2.50,3.50,3.33,2.00,1.50,1.83,1.50,2.00,1.66,1.16,0.83,1.00,0.00,1.00,0.50,1.33,1.00,1.66,2.00,1.83,1.50,1.16,1.00,1.16,0.83,1.16,0.83,2.83,2.83,3.16,2.83,2.50,2.33,3.66,3.33,3.00,3.16,2.50,2.50,3.00,3.00,2.33,2.33,2.00,1.50,1.83,1.33
"68038",3.00,3.16,3.66,3.00,2.00,1.83,4.00,2.83,1.66,1.66,1.16,0.50,2.66,2.66,1.66,1.83,3.33,3.16,3.33,3.00,4.00,3.00,3.00,2.33,2.00,1.50,2.00,1.33,3.50,2.50,3.66,3.00,3.16,2.83,2.16,1.66,2.16,1.83,1.50,1.33,2.16,2.16,2.00,1.50,2.33,1.83,2.33,2.00,1.50,1.00,1.66,1.16,2.16,1.83,1.00,0.33,1.00,0.00,1.16,0.50,2.66,1.83,1.83,1.33,1.66,1.50,1.33,0.83,1.50,1.16,1.66,0.83,2.16,1.83,1.83,1.66,1.33,1.00,2.66,2.33,2.83,2.33,1.33,1.00,2.66,2.50,1.00,0.33,1.50,1.00,1.16,0.50
"68041",2.16,2.00,3.00,2.66,1.66,1.66,3.00,2.33,1.16,0.66,1.00,0.16,1.83,1.33,1.33,0.83,1.33,0.66,1.50,1.00,4.33,3.66,2.83,2.33,1.50,0.66,1.33,0.66,1.50,1.33,3.66,2.83,2.50,1.66,2.16,1.83,2.66,2.00,2.00,1.16,1.50,0.83,1.50,1.00,1.50,0.66,2.00,1.50,1.00,0.16,1.33,0.50,1.50,0.83,1.16,0.33,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.16,1.50,0.83,1.16,0.16,1.33,0.33,1.00,0.00,1.50,1.16,1.33,0.83,1.33,0.66,2.16,1.33,2.00,1.66,1.16,0.33,2.50,1.66,1.00,0.00,2.00,1.00,1.16,0.16
"69999A",3.40,2.80,3.80,3.40,2.00,2.20,4.00,3.00,1.80,1.60,1.20,0.40,1.80,1.60,2.00,1.60,1.60,1.60,2.40,1.60,3.60,2.60,3.20,2.60,2.20,1.80,2.00,1.80,2.00,1.60,4.40,3.80,3.00,2.60,2.80,2.00,2.00,1.80,1.40,0.80,2.40,1.60,2.20,1.60,2.00,1.40,2.20,2.00,1.20,0.60,1.60,1.00,1.80,1.40,1.20,0.60,1.00,0.40,1.00,0.20,1.40,0.80,2.40,2.20,2.20,1.40,1.20,0.80,1.80,1.40,1.00,0.40,2.00,1.40,1.60,1.40,1.40,1.00,2.40,1.80,2.60,2.00,1.40,1.00,2.20,1.80,1.00,0.20,2.00,1.00,1.00,0.20
"69999B",3.00,2.40,4.00,3.80,2.80,2.60,4.20,3.80,2.60,2.00,1.20,0.40,1.80,2.00,2.20,1.40,2.20,2.00,2.40,2.00,3.60,3.20,3.80,3.00,2.20,1.80,1.60,1.40,2.60,2.20,4.60,4.00,2.40,2.20,2.00,1.60,1.80,1.40,1.40,1.00,2.20,1.60,2.00,1.80,2.60,2.20,2.60,2.40,1.80,1.00,2.80,1.80,2.00,1.60,1.40,0.80,1.00,0.00,1.00,0.20,1.80,1.40,1.80,1.40,1.80,1.60,2.00,1.60,1.40,1.40,1.60,2.00,2.20,1.60,2.00,2.20,1.40,1.20,2.40,2.60,2.20,2.00,1.40,1.40,3.00,2.60,1.20,0.80,2.20,1.80,1.20,0.80
"69999D",1.80,1.80,3.80,4.00,1.40,1.00,3.80,3.60,2.40,1.80,1.00,0.00,1.40,1.00,2.00,1.40,1.40,1.00,1.80,1.60,4.40,3.80,3.20,2.60,1.60,1.60,1.40,1.00,1.60,1.20,3.80,3.60,1.80,1.60,1.60,1.20,1.80,1.00,1.40,0.60,1.80,1.60,1.80,1.40,2.40,1.40,1.60,1.40,1.00,0.40,1.00,0.00,1.20,0.40,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.20,1.20,0.60,1.00,0.00,1.00,0.20,1.00,0.00,1.80,1.40,1.80,1.60,1.00,1.20,2.20,2.20,2.20,1.80,1.60,1.20,3.00,2.00,2.00,1.20,1.60,0.60,1.40,1.00
"72002A",3.00,3.40,3.40,3.40,3.00,3.00,4.20,4.00,3.20,3.60,2.60,2.40,3.20,3.00,3.00,3.20,2.80,3.20,3.20,3.20,2.60,3.00,4.20,4.20,2.00,2.20,2.20,2.40,3.40,3.60,1.60,1.40,4.00,3.60,3.00,3.00,2.60,3.00,1.80,2.00,2.80,2.80,2.60,2.80,3.60,3.40,3.20,3.40,3.60,2.80,1.60,1.40,3.60,3.60,2.40,2.20,1.00,0.00,1.40,1.20,2.40,2.40,2.80,2.60,3.40,3.60,2.80,3.20,2.60,2.60,2.20,2.80,2.60,2.60,2.80,2.80,2.60,3.00,3.20,3.40,3.20,2.80,2.80,2.40,4.00,3.80,2.60,2.60,4.00,3.60,4.60,4.20
"72002B",3.40,3.60,3.60,3.40,3.20,3.60,4.20,3.80,3.20,3.00,2.60,2.40,3.40,3.20,3.20,2.80,3.00,3.20,3.40,3.40,3.00,3.20,4.40,4.00,3.40,3.00,2.60,2.20,3.60,3.80,2.00,2.60,4.00,4.00,3.40,3.40,2.80,2.40,2.40,2.20,3.00,3.00,3.20,3.20,3.60,3.80,3.40,3.40,3.40,2.80,1.80,1.60,3.60,3.80,1.60,2.00,1.00,0.00,1.60,1.60,2.20,2.20,2.80,2.80,3.60,3.20,2.20,2.60,3.20,2.80,2.00,2.00,2.80,3.00,3.20,2.80,3.40,3.20,3.60,3.40,3.80,3.40,3.20,3.40,4.20,3.80,2.60,2.60,3.40,3.20,4.20,3.80
"72002C",3.40,3.60,3.80,3.60,4.00,4.20,4.20,4.20,3.00,2.80,2.40,2.80,4.00,3.60,2.60,2.40,3.00,3.20,3.40,3.40,2.80,2.80,4.20,4.00,2.00,2.20,2.60,2.40,3.80,4.40,2.20,2.80,4.00,4.00,3.20,3.00,2.80,2.60,2.20,2.40,3.00,2.60,3.00,2.80,4.00,3.60,3.40,3.40,2.40,2.20,1.40,1.40,2.80,2.80,1.60,1.60,1.00,0.00,1.40,1.20,1.40,1.40,2.00,2.00,3.40,3.20,2.20,2.40,2.60,2.40,2.20,1.80,2.80,2.80,3.40,3.20,3.00,3.00,3.40,3.80,3.60,3.20,3.20,3.20,4.40,3.80,3.80,3.80,3.60,3.40,4.20,3.80
"72002D",3.20,3.00,3.80,3.40,3.00,2.80,4.00,3.80,2.80,2.80,2.00,1.20,3.20,2.80,2.60,2.40,2.80,3.00,3.00,2.80,2.60,2.80,4.40,4.40,1.80,2.00,2.00,2.20,4.00,3.60,1.80,2.20,3.60,3.60,3.20,2.80,2.80,2.40,2.20,2.20,3.20,2.80,3.20,3.00,3.40,3.40,3.40,3.20,3.00,2.40,2.20,2.00,3.40,3.20,1.60,1.80,1.00,0.00,1.80,1.40,1.60,1.00,2.00,2.00,3.40,3.40,2.40,2.20,2.40,2.00,2.00,2.00,3.40,3.00,3.20,3.20,3.00,3.00,3.80,3.40,3.80,3.20,3.00,3.00,4.20,3.60,1.60,1.80,3.20,3.20,4.40,4.00
"72002E",3.60,3.40,3.20,3.20,3.20,3.40,3.60,3.40,2.80,3.00,2.80,2.40,3.20,2.80,3.00,3.00,3.00,3.40,2.80,3.00,3.00,3.00,4.20,3.80,2.60,2.60,2.00,1.60,3.60,3.60,2.00,2.00,3.20,3.40,3.20,3.40,3.00,2.80,2.60,2.00,2.80,2.80,2.60,2.60,3.40,3.40,3.00,3.00,2.00,2.00,1.40,1.00,3.20,3.20,1.60,1.60,1.00,0.00,1.80,1.00,2.60,2.80,2.40,2.40,3.40,3.40,2.20,2.20,2.60,2.80,1.60,2.40,2.80,2.60,2.80,2.40,2.40,3.00,2.80,2.80,3.00,2.80,2.40,2.60,3.80,3.40,1.60,1.60,3.20,2.80,3.80,3.60
"72002F",3.40,3.40,3.40,3.40,3.40,3.60,4.20,3.80,3.20,3.20,1.80,1.00,3.40,3.60,2.80,2.80,2.80,3.20,3.20,3.20,3.20,3.20,4.60,4.40,2.60,2.60,2.60,2.40,4.00,4.20,1.20,1.80,4.00,4.20,3.40,3.40,2.80,2.60,2.00,2.00,2.80,2.60,2.80,3.20,4.20,4.20,3.20,3.40,2.80,2.60,2.00,2.20,3.80,3.40,1.80,1.80,1.00,0.00,2.20,2.40,1.60,1.40,3.60,3.60,3.40,3.40,1.80,1.80,3.20,2.80,1.60,2.00,3.00,3.00,3.40,3.40,3.20,3.60,3.80,3.80,3.80,3.60,2.80,3.00,4.40,4.20,1.60,1.80,3.60,3.80,4.40,4.20
"72002G",3.40,3.40,3.60,3.20,2.80,3.00,3.40,3.40,2.80,2.80,2.40,2.00,3.20,2.80,2.60,2.60,3.00,3.20,3.20,3.00,2.60,2.60,4.00,3.60,2.00,2.40,1.80,1.80,3.40,3.60,1.80,2.40,3.20,3.20,2.60,2.60,2.40,2.40,1.80,1.80,3.00,3.00,2.80,2.40,3.80,3.60,3.20,3.20,2.40,2.60,1.40,1.20,2.60,2.80,1.80,1.80,1.00,0.00,2.00,2.00,2.40,2.20,2.80,2.80,3.20,3.20,2.20,2.40,2.80,2.40,1.60,1.80,3.00,2.80,3.20,2.80,2.60,3.00,2.80,3.00,3.00,2.80,2.60,2.20,3.80,3.60,1.40,1.40,3.00,2.60,4.20,3.60
"73002",1.50,1.50,2.83,2.16,1.66,1.66,2.50,1.83,3.50,2.50,2.66,1.50,3.66,2.33,2.83,2.00,2.16,2.00,2.50,2.66,1.66,1.16,3.66,3.16,1.16,0.33,1.33,0.83,1.50,1.16,1.00,0.66,3.50,2.83,2.50,2.00,3.50,2.00,1.16,0.33,2.16,1.50,3.16,2.50,2.50,2.00,2.50,2.33,1.50,1.00,2.00,1.00,4.16,3.00,1.66,1.00,1.00,0.00,2.00,1.16,1.83,1.00,3.83,2.66,3.33,2.66,2.00,1.66,2.16,1.50,1.66,1.83,2.66,1.66,2.50,2.00,2.66,2.00,3.66,2.50,3.66,2.16,2.16,1.83,1.66,1.33,1.00,0.16,1.66,1.33,1.83,1.50
"73005",1.33,0.83,2.16,1.83,1.00,0.16,1.66,1.33,1.33,0.83,1.33,0.83,1.83,1.33,1.33,0.83,1.33,0.83,1.83,1.50,1.00,0.33,3.33,2.66,1.00,0.00,1.00,0.00,1.33,0.66,1.00,0.33,2.33,1.33,1.50,0.83,1.66,1.16,1.16,0.50,1.83,1.33,2.16,1.33,1.83,1.16,1.66,1.00,1.33,0.83,1.50,0.83,3.16,2.33,3.16,2.16,1.00,0.00,1.66,1.16,2.00,1.16,1.83,1.33,1.83,1.16,1.66,1.00,1.50,1.00,1.33,0.83,1.83,1.33,1.33,0.83,1.16,0.66,1.66,1.00,1.83,1.50,1.00,0.16,1.50,1.00,1.00,0.00,1.50,0.50,1.00,0.33
"73011",1.50,1.16,2.00,1.50,1.00,0.33,2.00,1.66,1.16,0.66,1.00,0.50,1.66,1.00,1.33,0.83,1.16,0.66,1.50,1.16,1.00,0.16,3.33,3.33,1.16,0.33,1.16,0.50,1.33,0.66,1.00,0.16,1.50,1.33,1.33,0.83,1.33,1.00,1.00,0.16,1.66,1.16,1.66,1.16,1.66,1.16,1.66,1.33,1.33,0.66,1.00,0.33,2.00,2.00,1.16,0.66,1.00,0.00,1.00,0.16,3.16,2.66,4.33,3.83,1.33,1.00,1.33,1.00,1.16,0.83,1.16,0.83,1.16,1.16,1.00,0.66,1.00,0.66,1.33,1.00,1.33,1.00,1.00,0.50,1.16,0.83,1.00,0.16,1.33,1.00,1.16,0.66
"73099A",1.60,1.20,2.00,1.40,1.20,1.00,1.80,1.20,2.20,1.40,1.00,0.60,1.60,1.40,1.80,1.40,1.80,1.80,1.80,1.20,1.20,0.40,2.20,1.80,1.20,0.40,1.00,0.20,1.20,0.60,1.80,0.80,2.40,2.00,2.40,1.60,1.80,1.20,1.40,1.20,1.80,1.60,1.60,1.60,1.20,1.00,1.80,1.60,1.80,1.20,1.80,1.40,3.00,2.80,1.80,1.20,1.00,0.00,1.80,1.20,2.60,1.80,3.80,2.80,2.80,2.60,3.00,2.60,2.20,1.40,2.00,1.80,1.80,1.80,1.80,1.60,2.00,1.60,1.60,1.40,2.00,1.60,1.60,1.00,1.40,1.00,1.00,0.00,2.00,1.20,1.00,0.00
"73099B",2.40,1.60,2.20,1.80,1.60,1.40,2.00,1.60,3.00,2.60,2.00,1.40,2.80,2.20,2.00,1.80,1.40,1.60,1.80,1.60,1.00,0.60,3.00,2.60,1.40,1.40,1.40,0.80,1.40,1.40,1.00,0.40,2.80,2.20,2.80,2.00,3.00,2.40,2.00,1.60,2.20,1.60,2.20,1.80,1.60,1.20,2.20,1.80,1.80,1.00,1.80,1.40,3.20,2.40,2.00,1.20,1.00,0.00,1.80,1.60,3.40,2.60,3.80,3.40,3.40,2.80,2.00,2.20,2.00,2.00,1.60,2.00,2.40,2.20,2.00,1.80,2.00,2.00,2.00,1.60,3.00,2.00,2.00,1.20,1.80,1.40,1.00,0.20,1.80,1.20,1.20,0.40
"73099C",1.60,1.40,2.40,2.20,1.60,1.40,2.80,2.20,2.00,1.60,1.40,1.40,2.60,2.40,1.60,1.40,1.60,1.40,2.00,2.00,1.00,0.40,3.00,2.80,1.40,0.40,1.20,0.60,2.40,2.40,1.00,0.40,2.60,2.40,2.40,1.80,2.20,1.60,1.40,1.20,1.80,1.40,2.00,1.60,1.60,1.00,1.80,1.80,1.80,1.20,1.80,1.00,3.20,3.20,2.60,2.00,1.00,0.00,2.00,1.20,2.40,2.00,2.20,2.00,2.20,1.60,2.40,1.80,1.80,1.40,1.80,1.40,2.00,1.40,2.20,2.00,1.80,1.60,1.60,1.40,2.60,2.00,1.60,1.20,1.80,1.40,1.00,0.20,2.00,1.20,1.20,0.60
"73099D",2.60,2.60,2.00,1.80,3.20,3.00,2.20,2.00,3.60,3.40,2.60,2.60,3.20,3.20,2.40,2.60,2.00,1.60,2.20,1.80,1.40,0.80,2.40,2.40,1.80,1.40,1.80,1.80,1.40,1.20,1.00,0.40,2.60,2.40,3.80,3.00,3.00,2.20,2.20,1.80,1.60,1.60,2.20,1.80,1.60,1.20,2.00,1.40,2.20,1.60,1.40,0.80,2.40,2.40,1.20,0.80,1.00,0.00,1.80,1.60,1.80,1.60,1.80,1.20,2.40,2.20,1.80,1.60,1.80,1.20,1.00,0.80,2.00,1.80,1.60,1.40,2.40,1.80,2.20,2.00,3.80,3.40,2.00,1.40,2.20,2.00,1.80,0.80,2.20,1.40,1.20,0.40
"79002A",2.50,2.83,2.00,2.00,1.66,1.50,2.16,1.83,1.83,1.83,3.00,2.33,2.00,2.16,2.50,2.50,1.66,1.66,2.16,2.16,1.16,0.83,2.16,2.50,1.00,0.50,1.00,0.50,1.33,0.83,1.16,0.83,3.00,2.50,3.00,2.33,2.83,2.66,2.00,1.66,1.83,1.66,1.83,1.66,1.66,1.66,2.16,2.00,1.33,1.00,1.00,0.33,2.83,2.50,1.16,0.66,1.00,0.00,1.16,0.50,1.33,0.83,1.83,1.83,2.33,2.33,2.00,1.33,1.50,1.16,1.16,0.66,2.50,2.50,2.50,2.50,2.00,2.00,2.50,2.66,2.66,2.66,1.50,1.16,1.50,1.16,1.00,0.33,1.33,0.83,1.16,0.50
"79002B",2.66,3.16,2.50,3.00,2.66,2.66,3.16,3.00,3.00,3.50,3.83,2.66,2.33,2.83,2.16,2.66,2.33,2.66,2.50,3.00,1.83,2.33,2.33,2.66,2.00,1.83,1.50,1.33,3.00,3.16,2.16,2.00,3.00,2.33,3.83,3.50,3.16,3.16,2.50,2.33,2.33,2.16,2.66,2.16,2.16,2.33,2.16,2.16,1.33,1.00,1.50,1.16,2.66,2.16,1.33,0.83,1.00,0.16,1.33,0.83,1.33,0.66,1.83,1.16,2.00,2.00,1.66,1.50,1.16,0.83,1.33,0.83,2.16,2.16,1.83,1.50,1.83,1.83,2.66,2.16,3.00,2.83,1.33,0.83,2.00,2.00,1.16,0.66,1.66,1.16,2.00,1.83
"79005",2.20,2.00,2.00,1.60,1.40,1.60,1.60,1.20,1.60,1.20,2.20,2.00,1.60,1.40,2.00,1.40,1.60,1.20,2.40,2.00,1.60,1.00,1.40,1.00,1.20,0.20,1.20,0.40,1.20,0.80,1.80,1.00,2.00,1.60,2.20,1.60,2.60,1.60,1.80,1.40,1.60,1.40,1.80,1.60,1.20,0.40,2.00,1.40,1.20,0.60,1.40,0.80,3.80,2.60,1.40,0.60,1.00,0.00,1.60,0.60,1.60,0.80,2.20,1.80,3.40,2.00,2.00,1.80,1.40,1.40,1.60,1.60,1.20,1.00,1.60,1.40,1.60,1.20,2.00,1.60,1.40,1.20,1.40,1.00,1.60,1.00,1.00,0.00,1.80,1.00,1.20,0.40
"79008",2.20,1.80,1.60,1.20,2.80,2.00,1.80,1.60,3.60,3.60,1.60,1.60,1.80,1.40,1.40,0.80,1.40,1.00,1.60,1.40,1.20,0.80,1.20,0.60,1.00,0.20,1.00,0.20,1.00,0.40,1.00,0.20,2.00,1.60,3.20,2.60,2.20,2.20,1.20,0.80,1.60,1.20,1.60,1.40,1.20,0.80,1.60,1.20,1.20,0.60,1.20,1.00,2.40,2.00,1.00,0.00,1.00,0.00,1.40,1.20,1.20,0.60,1.80,2.00,4.40,3.80,1.20,1.00,1.20,0.80,1.40,1.00,1.20,0.60,1.00,0.80,1.00,0.40,1.40,1.20,3.60,2.20,1.20,1.20,1.80,0.80,1.00,0.20,1.00,0.20,1.00,0.00
"79011",1.80,1.60,1.60,0.80,3.00,1.60,1.60,1.00,2.20,1.20,3.00,1.80,1.80,1.00,1.80,1.20,1.80,1.20,3.20,2.00,1.20,0.60,1.80,1.00,1.20,0.20,1.20,0.40,1.20,0.80,1.20,0.20,2.40,1.40,1.80,1.40,3.00,2.00,2.40,1.20,1.40,0.80,1.40,0.80,1.20,0.20,1.80,1.20,1.00,0.40,1.20,0.40,2.00,1.40,1.20,0.40,1.00,0.00,2.00,1.00,2.20,1.60,2.20,1.60,4.40,2.60,1.20,0.60,1.20,0.60,1.20,0.40,1.40,1.00,1.60,1.40,1.40,1.20,1.40,1.20,1.80,1.40,1.20,0.80,1.80,0.80,1.00,0.00,1.20,0.40,1.20,0.40
"79015",2.66,2.66,2.66,2.66,2.16,2.00,2.66,2.50,2.00,1.83,3.00,2.83,2.66,2.16,1.83,1.83,1.33,0.66,2.00,1.66,1.33,1.00,1.50,1.33,2.00,1.66,1.83,1.83,1.00,0.16,1.33,0.83,3.00,2.66,2.50,2.66,2.00,1.50,1.16,0.83,1.83,1.50,2.16,1.66,2.50,2.50,2.00,1.83,2.33,2.00,1.33,1.00,3.33,3.16,1.50,1.33,1.00,0.00,1.50,1.16,2.00,1.83,2.66,2.33,3.00,2.83,2.00,1.83,1.66,1.50,1.50,1.66,2.16,2.00,2.16,2.16,2.66,2.50,2.33,2.00,3.16,2.66,1.33,0.66,2.33,1.66,2.00,1.33,2.83,2.33,1.33,0.66
"79016",3.00,3.00,3.00,3.16,1.83,2.00,4.16,3.16,1.50,1.16,1.50,0.66,3.16,3.00,3.66,3.16,4.66,4.50,4.00,3.83,3.16,2.83,3.16,3.00,3.33,2.66,1.83,1.16,4.83,4.50,1.16,0.66,3.33,3.16,2.83,2.33,2.83,2.33,2.16,1.83,3.66,2.83,4.00,2.83,3.66,3.00,4.00,3.83,2.16,1.50,1.16,0.33,2.50,1.83,1.00,0.00,1.00,0.00,1.66,1.00,1.00,0.00,1.50,0.33,2.33,1.50,1.33,0.33,1.50,0.66,1.00,0.00,3.50,2.50,2.83,2.33,2.50,2.16,3.66,3.16,3.83,2.66,2.33,2.00,3.16,2.16,1.00,0.00,2.33,1.50,1.66,0.83
"79017A",2.80,2.40,2.60,2.60,2.60,2.40,2.80,2.60,2.40,2.60,1.60,1.80,1.80,1.60,1.60,1.40,1.40,1.40,2.00,1.60,2.00,1.20,1.60,1.20,1.20,0.60,1.00,0.40,1.60,1.80,2.60,2.60,3.00,2.60,2.40,2.00,2.00,1.80,1.20,0.80,1.80,1.60,2.40,2.00,1.80,1.60,1.80,1.60,1.60,1.20,1.80,1.80,2.60,2.40,2.20,2.40,1.00,0.00,1.40,1.00,1.60,1.20,2.20,2.20,2.20,2.40,2.40,2.40,2.40,2.20,2.40,2.40,1.40,1.20,1.60,1.40,1.40,1.20,2.00,1.80,2.40,2.00,1.60,1.40,1.60,1.20,1.40,0.80,2.00,1.40,1.00,0.20
"79017B",1.60,1.40,1.60,1.20,1.40,0.80,1.80,1.20,2.20,2.20,1.40,0.40,1.40,1.00,1.20,1.00,1.00,0.20,1.80,1.40,1.40,1.00,1.20,0.60,1.20,0.40,1.20,0.40,1.00,0.20,1.60,1.20,2.80,2.00,2.20,2.00,2.20,1.80,1.20,0.60,1.60,1.20,2.00,1.40,1.20,0.80,1.80,1.40,2.60,2.00,3.00,2.00,3.20,2.60,2.80,1.60,1.00,0.00,1.40,0.80,1.40,0.60,1.40,1.20,2.40,2.40,1.40,0.80,1.20,0.60,2.00,1.60,1.20,0.60,1.00,0.20,1.60,1.00,2.20,2.00,2.40,2.00,1.20,0.40,1.40,1.00,1.00,0.20,1.00,0.40,1.00,0.00
"79017C",2.60,2.20,2.60,2.20,1.60,1.40,2.20,2.00,1.40,1.40,1.00,0.20,1.20,0.40,1.60,0.80,1.20,0.80,2.00,1.60,1.60,1.40,1.20,0.80,1.20,0.60,1.00,0.40,1.00,0.00,2.80,2.40,1.80,1.40,2.20,1.60,2.00,1.60,1.20,0.80,1.60,1.00,1.60,1.20,1.20,0.80,1.60,1.20,1.40,0.80,1.40,0.80,2.40,2.00,1.00,0.20,1.00,0.00,1.20,0.40,1.20,0.60,2.20,1.80,2.40,2.00,1.80,1.20,1.20,0.60,1.00,0.20,1.20,1.00,1.00,0.20,1.20,0.40,1.80,1.40,1.60,1.20,1.00,0.20,1.80,1.60,1.00,0.00,1.00,0.20,1.00,0.00
"79017D",2.20,2.00,2.20,1.40,1.60,1.40,2.00,1.60,2.00,1.80,2.40,2.00,1.20,0.60,1.40,0.80,1.60,1.20,1.80,1.40,1.20,0.60,1.80,1.80,1.00,0.20,1.00,0.20,1.20,0.60,1.80,1.20,2.40,2.20,2.20,1.80,1.60,1.40,1.60,1.00,1.60,1.00,1.60,1.00,1.40,1.00,1.60,1.20,1.60,1.00,1.80,1.20,2.20,2.00,1.40,0.60,1.00,0.00,2.40,1.60,2.20,1.80,2.00,2.00,2.40,2.00,2.80,2.00,1.80,1.40,1.40,1.20,1.20,0.80,1.20,1.00,1.00,0.40,2.00,1.80,2.00,1.60,1.40,1.20,1.60,1.00,1.00,0.20,1.20,0.80,1.00,0.20
