"79806",1.50,4.75,0.25,0.75,3.75,0.50,2.25,0.75,3.00,1.00,1.00,1.00,1.00,1.25,0.75,0.75,2.00,1.50,0.25,0.25,1.25,1.00,1.75,2.50,3.00,0.00,0.00,0.00,0.50,2.00,1.00,0.25,0.75,0.75,1.25,2.75,4.00,2.00,2.75,0.00,1.50,2.25,1.00,2.75,1.50,1.00,2.50,3.00,0.50,3.75,3.00,1.00,3.00,3.75,1.75,0.25,0.25,3.25,1.50
"79855",2.50,2.33,2.33,0.50,0.66,0.50,0.50,1.50,2.33,2.83,0.83,0.50,0.00,2.00,2.33,2.00,2.50,1.33,1.00,0.50,0.50,0.66,0.83,1.00,1.00,1.00,1.00,1.33,1.00,1.33,1.66,3.00,2.50,3.00,1.66,2.16,2.66,1.66,3.00,1.33,2.50,2.16,1.33,2.50,2.00,2.16,1.00,1.66,0.83,3.83,3.50,2.66,2.50,3.00,1.50,2.50,2.50,1.00,3.67
"79856",1.80,2.00,0.40,0.00,1.80,0.00,0.80,0.60,1.60,1.00,0.00,0.40,0.20,1.00,2.40,1.60,2.20,0.80,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.80,1.60,2.00,0.40,0.80,0.80,1.20,3.20,3.80,0.60,2.60,0.80,2.40,3.00,1.60,3.60,3.00,3.20,0.40,1.60,0.20,2.20,1.60,1.40,1.60,1.80,1.00,3.00,1.00,1.00,3.60
"79858",2.00,1.60,0.20,0.40,1.40,0.20,0.60,0.20,0.80,1.20,0.20,0.20,0.20,1.00,1.80,1.40,2.00,1.80,0.40,0.40,0.20,0.20,1.40,1.40,1.80,1.20,0.80,1.20,0.60,0.80,0.80,1.00,1.00,1.20,1.60,2.80,4.60,1.20,3.00,0.80,2.80,2.60,1.40,2.40,2.40,2.20,0.20,1.00,0.60,3.00,2.20,1.20,2.20,2.60,1.60,2.00,0.40,2.00,3.00
"79999A",2.00,1.75,0.40,0.60,1.80,0.40,1.60,0.60,1.80,0.80,0.60,0.40,0.20,0.60,1.20,1.40,2.00,1.00,0.00,0.00,0.00,0.00,0.60,0.80,1.00,0.00,0.00,0.00,1.20,1.80,1.80,0.80,1.00,1.00,1.40,2.40,3.20,1.40,3.00,0.20,1.40,2.20,0.60,3.00,1.60,1.40,1.00,2.60,1.00,4.20,2.80,1.20,3.40,4.00,1.80,2.00,0.60,1.20,3.40
"79999B",1.80,1.20,0.20,0.20,1.20,0.20,0.40,0.20,0.40,0.40,0.00,0.00,0.00,0.80,1.20,1.20,2.00,1.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.80,0.80,1.00,1.20,1.40,1.00,1.60,1.80,1.20,2.80,0.60,1.80,2.00,0.60,3.60,1.80,1.40,0.80,2.40,0.40,3.60,2.40,2.00,3.20,3.80,2.00,1.60,1.00,1.40,3.20
"79999C",3.20,3.00,2.80,2.20,2.80,0.40,2.20,2.60,1.00,2.40,0.60,0.40,0.00,0.80,1.40,1.20,1.80,0.80,0.00,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.80,1.20,1.20,1.60,1.80,2.00,1.00,2.20,2.40,1.40,3.00,0.80,1.40,2.20,0.80,3.60,2.00,2.00,0.60,2.40,0.40,3.40,2.60,1.60,3.20,4.00,1.40,1.20,1.00,2.00,2.80
"79999D",3.00,3.00,2.40,1.60,2.40,0.80,1.80,2.60,1.60,2.40,0.40,0.20,0.00,1.00,1.60,1.20,2.20,1.20,0.40,0.20,0.20,0.20,0.60,0.60,0.60,0.40,0.40,0.60,0.80,1.40,1.60,2.00,2.60,3.20,1.00,2.60,3.20,1.60,3.00,1.00,1.60,2.00,0.60,3.60,2.00,2.00,0.20,2.20,1.20,4.20,3.60,2.20,3.00,3.60,1.80,1.60,1.40,1.60,3.40
"79999E",2.40,2.80,0.80,1.40,1.20,0.40,1.40,1.60,1.60,1.40,0.40,0.20,0.00,0.60,1.40,1.40,2.40,1.20,0.20,0.00,0.00,0.00,0.20,0.20,0.20,0.40,0.40,0.40,0.80,0.80,0.80,1.80,2.00,2.60,1.40,2.20,2.80,1.20,3.00,0.80,1.00,2.00,1.20,3.60,2.00,1.60,0.40,2.00,0.40,3.20,2.80,1.40,2.60,3.00,2.20,2.40,0.80,1.20,3.60
"79999F",2.40,1.25,0.20,0.40,1.00,0.20,0.60,0.00,0.60,0.20,0.80,0.80,0.40,0.80,1.20,1.40,1.60,1.20,0.00,0.00,0.00,0.00,1.00,1.00,1.40,0.60,0.60,0.80,0.80,1.20,1.20,1.40,1.80,2.00,1.20,2.60,3.20,1.20,2.60,0.60,1.80,2.20,0.80,3.20,2.00,1.60,0.60,2.40,1.00,3.20,3.00,1.00,2.80,3.20,2.20,1.20,0.20,1.20,3.80
"79999G",2.40,2.00,0.80,1.80,2.00,0.20,1.40,0.40,0.60,0.80,0.40,0.20,0.00,0.60,1.40,1.40,1.80,1.20,0.00,0.20,0.20,0.20,0.60,1.00,0.80,0.20,0.20,0.20,1.00,1.00,1.00,1.00,1.40,1.60,1.20,2.40,2.60,1.80,2.80,0.60,1.60,2.40,1.20,3.50,2.00,2.40,0.80,2.80,0.80,3.60,2.80,1.60,2.80,3.40,2.00,2.80,0.80,1.60,3.20
"79999H",2.00,1.00,0.00,0.20,0.80,0.00,0.40,0.20,0.40,0.00,0.00,0.00,0.00,0.60,1.60,1.40,1.20,0.60,0.60,0.20,0.60,0.00,0.20,0.20,0.20,0.00,0.00,0.00,1.00,1.00,1.40,1.00,1.60,1.60,1.00,1.80,2.20,1.20,3.00,0.40,1.60,1.40,1.20,4.00,1.80,2.20,0.40,1.80,0.60,2.80,2.80,1.75,2.60,3.00,1.60,3.00,2.00,0.40,3.80
"79999J",3.00,1.40,0.20,0.40,1.20,0.20,0.20,0.20,0.60,0.60,0.20,0.00,0.00,1.20,1.40,1.20,2.00,1.40,0.00,0.00,0.00,0.00,0.80,1.00,1.00,0.40,0.40,0.60,0.60,1.00,0.80,0.80,1.20,1.20,1.20,2.60,3.20,1.40,3.00,0.80,1.40,2.00,0.60,3.40,1.60,1.60,0.80,2.20,0.80,3.80,3.00,1.25,3.20,3.60,1.60,1.40,0.00,1.60,3.00
"79999K",3.20,4.20,4.20,2.40,2.20,0.80,2.40,3.00,1.60,3.40,1.00,0.40,0.20,1.00,1.00,1.00,1.60,0.60,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.00,0.00,0.00,0.80,1.00,1.20,1.00,1.40,1.60,1.00,1.60,1.60,2.00,2.60,0.40,1.20,1.20,0.20,2.00,1.00,0.80,0.40,1.40,0.20,4.40,3.00,1.25,3.20,3.80,1.40,1.00,0.00,2.40,2.20
"79999L",2.80,4.20,4.40,2.00,2.40,1.20,2.40,3.40,2.00,3.40,1.00,0.40,0.20,1.00,1.20,1.20,2.00,0.60,0.00,0.00,0.00,0.00,1.40,1.20,1.60,0.20,0.20,0.20,1.00,1.00,1.00,1.00,1.20,1.40,1.00,1.60,2.00,2.00,2.60,0.40,1.20,1.60,0.40,2.60,1.20,1.60,0.60,1.80,0.40,4.20,2.60,1.40,3.60,4.00,1.80,1.00,0.20,2.20,2.40
"79999M",1.80,4.00,4.40,1.20,1.60,0.80,1.00,3.60,1.40,3.20,0.60,0.60,0.60,0.20,1.20,1.20,1.80,0.40,0.00,0.00,0.20,0.00,0.60,0.60,0.80,0.00,0.00,0.00,0.40,0.40,0.60,0.40,0.60,0.60,1.00,1.40,1.60,2.20,2.20,0.20,1.20,1.00,0.60,1.80,0.60,1.00,0.60,1.60,0.20,3.80,2.60,1.40,3.20,3.60,1.20,1.00,0.00,1.60,2.20
"79999N",2.40,1.40,0.00,0.20,2.80,0.00,1.00,0.20,0.80,0.20,0.20,0.40,0.00,1.40,2.60,2.00,1.80,1.00,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.60,0.40,0.60,1.20,1.80,1.80,1.20,2.60,3.60,1.00,3.40,1.20,1.80,2.20,0.60,3.00,2.00,2.20,0.00,1.60,0.00,2.20,2.80,1.40,2.20,3.00,1.60,2.60,1.80,0.20,4.00
"81002",4.00,5.60,5.00,2.00,1.80,1.40,1.80,3.80,2.80,4.20,1.40,0.80,0.20,2.00,1.20,1.40,1.80,1.20,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.80,1.00,1.00,1.20,2.00,1.80,1.20,1.60,1.60,0.60,1.00,1.00,1.80,2.80,0.80,1.40,1.40,0.60,2.40,1.80,1.60,0.40,2.40,0.80,4.60,3.40,1.60,4.00,4.40,2.20,1.40,1.40,3.20,1.60
"81005A",3.60,5.80,4.60,2.60,2.40,2.00,2.00,4.00,4.00,5.40,1.60,1.80,0.60,2.20,2.00,1.80,2.40,1.60,1.20,0.00,0.40,0.20,0.00,0.20,0.00,2.60,2.40,3.00,1.60,1.60,2.40,2.40,2.80,3.40,1.40,2.00,2.20,1.40,3.20,2.20,2.40,2.00,2.40,3.00,2.00,2.00,0.20,3.20,1.00,4.20,3.80,2.80,3.80,4.40,2.80,2.40,1.20,1.80,3.20
"81005B",3.80,5.20,4.80,1.40,1.00,1.40,0.40,3.60,2.80,4.00,1.40,0.60,0.20,1.60,1.60,1.40,2.00,1.20,1.40,0.20,0.20,0.20,0.00,0.00,0.00,0.40,0.40,0.40,1.40,1.60,1.80,1.20,1.80,1.80,0.60,1.20,1.40,2.20,2.60,0.60,1.40,1.00,0.40,2.20,1.60,1.40,0.20,2.60,1.20,5.20,3.80,1.80,4.00,4.00,2.00,1.40,1.00,2.20,2.40
"81008",4.20,5.60,4.80,3.40,1.40,2.60,1.80,3.80,4.20,5.40,2.40,2.00,1.00,1.60,0.80,0.60,1.00,0.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.20,0.40,0.60,0.60,0.80,1.60,1.60,1.80,0.80,1.00,1.20,2.60,2.20,0.60,2.20,1.00,0.20,1.40,1.00,1.00,0.40,1.80,0.00,4.60,3.40,3.20,3.20,3.40,2.40,0.60,1.00,3.80,0.40
"81011",3.40,5.00,4.00,1.20,1.00,1.60,2.00,3.00,2.60,4.20,1.60,1.80,1.00,1.20,1.60,1.00,0.80,0.80,0.40,0.00,0.00,0.00,0.60,0.40,0.40,0.00,0.20,0.00,0.00,0.00,0.00,0.80,1.00,0.80,0.00,0.00,0.00,2.40,2.00,0.40,1.60,0.80,0.60,1.80,1.00,0.20,0.60,1.00,0.00,4.00,3.20,1.60,3.60,3.40,2.40,1.00,0.40,3.00,1.80
"81017",3.40,5.00,4.00,2.00,2.00,1.20,2.40,3.80,1.80,4.60,1.60,1.20,0.20,1.20,0.60,0.40,0.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.20,0.60,0.40,0.40,0.00,0.20,0.00,2.60,2.00,0.20,1.20,0.40,0.20,1.20,0.60,0.40,0.00,0.40,0.00,4.20,3.20,1.40,4.00,4.00,2.20,0.60,0.20,3.60,0.80
"83002A",2.16,3.00,2.00,1.16,1.16,0.50,0.83,1.00,2.00,0.83,0.83,0.83,0.00,1.83,1.50,1.33,1.50,0.83,0.50,0.16,0.16,0.16,0.00,0.00,0.00,1.16,0.50,0.50,1.66,1.33,1.33,1.83,2.00,2.00,0.83,1.50,1.50,2.00,2.83,1.00,2.00,1.33,1.00,2.50,1.33,2.00,1.00,2.16,0.83,4.16,2.83,4.16,4.00,4.16,2.33,1.83,2.33,3.17,1.33
"83002B",2.16,2.50,0.16,0.66,1.66,0.83,0.66,1.33,2.33,1.83,0.83,0.50,0.00,2.16,1.00,0.83,1.50,1.16,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.16,0.33,0.83,0.66,1.00,1.83,1.83,2.33,0.83,1.16,1.33,1.83,2.83,0.50,2.00,1.50,0.66,2.66,1.33,1.83,1.16,2.00,0.50,4.50,3.33,3.50,4.33,3.83,2.66,1.50,2.00,3.00,1.33
"83002C",2.33,2.83,0.16,0.50,0.83,0.50,1.16,0.50,1.66,0.66,0.66,0.66,0.00,1.33,0.83,1.00,0.83,0.50,0.16,0.16,0.16,0.33,0.33,0.16,0.16,0.50,0.16,0.50,0.83,0.66,1.00,1.16,1.33,1.50,0.83,1.00,1.16,2.50,2.16,0.33,1.83,1.66,0.33,2.83,1.33,2.16,0.83,2.00,0.33,4.16,2.83,4.16,4.50,4.16,1.66,2.00,1.66,3.50,0.67
"83002D",2.16,3.50,3.33,1.16,1.66,0.66,1.16,2.33,2.50,3.16,1.00,0.50,0.00,1.83,0.66,1.00,1.33,1.00,0.16,0.16,0.33,0.16,0.00,0.00,0.00,0.83,0.66,1.00,2.16,1.83,2.33,2.00,1.83,2.00,1.16,1.33,1.50,2.16,2.66,0.83,2.00,1.16,0.66,3.00,1.00,1.83,1.50,2.33,0.33,4.16,2.66,4.16,4.00,4.00,2.00,2.00,1.83,3.50,1.00
"83005A",2.40,2.60,0.20,0.80,0.40,1.40,0.40,0.80,1.40,2.20,0.80,0.60,0.00,1.40,0.80,0.80,1.00,0.40,0.20,0.00,0.00,0.00,0.40,0.40,0.40,0.20,0.20,0.20,0.60,0.80,1.20,1.80,1.60,2.00,0.40,0.80,1.20,2.20,2.20,0.80,2.00,1.20,0.80,3.20,1.80,2.00,0.20,1.40,0.60,4.00,2.60,2.80,4.00,4.00,1.40,2.80,2.60,3.80,1.00
"83005B",2.20,2.60,0.60,1.80,1.80,2.20,1.00,1.00,5.00,2.00,1.80,1.40,0.40,2.00,1.80,1.80,2.20,1.00,0.60,0.20,0.20,0.20,0.40,0.40,0.20,2.60,2.20,2.60,1.60,2.00,1.80,1.40,2.00,1.60,1.00,2.00,2.20,1.40,3.00,2.20,2.40,2.00,1.60,2.40,2.20,1.40,0.60,3.00,0.60,5.20,3.40,1.80,4.40,4.60,1.80,1.60,0.80,2.00,3.00
"83008A",3.00,3.40,2.20,2.00,1.80,1.80,0.80,2.40,4.60,3.40,1.20,0.80,0.20,2.00,1.80,1.60,1.40,1.40,0.80,0.20,0.60,0.40,0.20,0.20,0.20,1.00,1.00,1.00,0.80,1.40,1.20,1.60,2.20,2.00,1.00,1.60,1.60,1.40,3.00,1.20,2.20,2.00,1.60,2.60,2.00,1.60,1.20,2.00,0.20,5.80,3.00,2.20,4.20,4.20,1.80,1.60,1.00,1.80,3.20
"83008C",2.60,3.40,0.40,1.20,2.40,0.80,2.00,1.00,3.20,0.80,1.80,1.40,0.40,1.60,1.40,1.20,2.00,2.00,0.60,0.20,0.40,0.40,0.40,0.20,0.20,0.60,0.40,0.60,0.80,1.00,0.80,1.00,2.00,1.80,1.00,2.00,2.00,1.60,3.00,0.60,1.40,2.20,1.60,2.80,2.20,1.60,1.40,1.60,0.00,3.80,2.80,3.40,3.80,3.60,1.40,1.80,1.40,2.00,2.80
"83008D",2.20,3.00,0.60,1.60,1.20,1.60,1.00,2.60,3.00,2.20,1.00,0.60,0.20,1.20,1.60,1.40,1.00,1.60,0.60,0.40,0.60,0.60,0.60,0.40,0.40,1.20,1.40,1.80,1.20,1.20,1.40,0.40,0.40,0.40,0.80,0.80,0.80,1.40,3.00,1.60,2.00,1.80,1.40,2.20,1.80,0.80,1.00,1.40,0.60,4.40,3.20,2.00,3.60,3.60,1.80,2.00,1.00,1.80,2.60
"85112",2.00,1.75,0.20,0.60,1.20,0.00,0.20,0.40,2.20,1.60,0.00,0.00,0.00,1.60,0.60,0.40,1.40,1.40,0.20,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.40,0.60,1.20,1.20,1.60,2.80,3.20,3.40,0.80,2.00,2.60,1.20,2.80,1.20,2.00,2.20,0.60,3.40,2.20,1.80,1.20,2.40,0.20,3.60,2.40,3.00,3.20,3.60,1.20,1.40,2.60,3.80,0.60
"85113",1.75,1.50,0.25,0.50,3.25,0.25,1.00,0.25,0.75,0.25,0.50,0.50,0.00,2.00,1.25,1.00,1.25,0.75,0.00,0.00,0.00,0.00,0.25,0.25,0.50,0.00,0.00,0.00,0.00,0.25,0.25,1.25,3.00,3.00,1.00,2.00,3.00,2.50,1.75,0.00,1.25,1.25,0.75,3.50,1.75,1.25,0.75,1.75,0.00,2.25,1.50,2.00,2.00,3.00,0.50,0.50,1.00,4.00,0.00
"85116A",1.80,2.00,0.40,0.60,0.80,0.40,0.60,1.00,3.00,1.00,0.60,0.40,0.20,2.20,1.80,1.80,1.80,2.20,1.20,0.00,0.20,0.00,0.00,0.20,0.00,0.60,0.60,1.00,1.40,1.80,1.60,2.40,3.00,3.80,0.80,1.40,1.80,2.00,2.80,1.40,1.80,2.00,1.20,3.60,2.00,2.00,0.20,2.40,0.40,3.80,3.00,3.60,3.20,3.40,1.40,1.60,1.80,2.60,2.60
"85116B",1.60,1.80,0.40,0.00,0.60,0.40,0.40,0.80,1.80,1.00,0.60,0.20,0.20,2.60,2.00,1.40,2.40,1.80,0.80,0.00,0.20,0.00,0.00,0.20,0.00,0.80,1.00,1.20,1.40,2.60,2.40,2.20,3.20,3.80,1.00,1.80,2.00,1.80,2.60,1.60,1.80,2.20,1.00,3.80,2.20,2.00,0.40,2.20,0.80,3.80,2.80,3.40,3.60,4.00,2.60,2.00,1.20,3.00,1.60
"85116C",2.00,2.40,0.40,1.00,2.00,0.60,1.00,1.20,2.20,1.40,0.80,0.60,0.20,1.80,2.00,1.80,2.40,1.80,0.60,0.00,0.20,0.00,0.00,0.20,0.00,1.20,1.00,1.40,1.00,2.00,2.40,1.40,2.20,3.00,1.00,1.80,2.20,1.40,3.20,1.40,2.00,2.20,1.80,3.80,2.40,2.40,0.20,2.00,0.80,3.60,2.80,2.80,2.80,3.20,1.00,2.40,1.40,2.00,2.80
"85118",1.60,1.20,0.20,0.00,0.20,0.20,0.60,0.20,1.00,0.60,0.00,0.00,0.00,2.00,1.80,1.40,1.40,1.40,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.60,0.60,1.80,1.80,2.00,1.40,1.40,1.00,1.00,1.60,2.20,1.20,2.20,1.00,1.40,2.40,0.20,3.20,2.40,1.80,0.80,2.20,0.80,4.00,2.00,2.40,3.40,3.80,2.00,1.20,1.20,3.40,1.00
"85119A",2.16,2.83,0.16,0.66,0.83,0.50,0.66,0.66,2.66,1.50,0.66,0.50,0.00,2.50,0.83,1.16,1.66,1.66,0.50,0.00,0.00,0.00,0.00,0.00,0.00,0.16,0.33,0.50,1.00,1.33,1.83,2.66,3.16,3.50,1.50,2.00,2.66,2.00,2.83,0.50,1.50,2.16,1.00,3.50,2.16,2.00,1.50,3.16,0.83,4.33,3.16,3.50,4.00,3.83,2.00,1.50,1.66,3.50,1.00
"85119B",1.66,1.66,0.50,0.16,0.83,0.50,0.83,1.16,2.16,1.50,0.66,0.50,0.00,2.16,1.50,1.33,1.50,1.50,0.50,0.16,0.16,0.16,0.00,0.00,0.00,0.16,0.33,0.33,1.00,1.00,1.16,2.83,2.83,2.83,1.16,1.66,2.16,1.50,3.00,0.66,1.83,2.00,0.83,3.16,2.00,2.00,1.50,3.00,0.50,4.33,2.83,2.83,3.50,3.66,1.66,1.83,1.66,3.17,1.83
"85123A",1.83,4.16,3.50,1.16,3.50,0.83,2.33,3.16,3.50,3.16,1.50,1.16,0.66,1.83,1.00,1.16,1.16,1.66,1.00,0.16,0.16,0.16,0.00,0.00,0.00,0.50,0.33,0.66,1.33,1.16,1.33,2.50,2.83,3.00,1.16,1.33,1.66,1.83,2.83,0.66,2.00,1.66,0.83,2.83,2.16,2.00,1.33,3.00,0.33,4.50,3.16,3.83,4.00,4.00,1.50,1.66,1.83,2.33,1.67
"85123B",1.83,2.50,0.33,0.00,1.66,0.50,0.50,1.50,3.33,1.00,0.50,0.50,0.00,2.50,1.50,1.50,1.66,1.83,1.16,0.16,0.16,0.16,0.00,0.00,0.00,1.50,0.83,1.33,1.33,1.33,1.50,3.00,3.33,3.50,1.00,1.66,2.00,1.33,2.50,1.00,1.66,2.00,1.33,3.50,2.33,2.00,1.16,3.00,0.50,4.00,2.83,2.83,4.00,4.16,1.50,1.50,2.16,3.00,1.50
"85126",2.40,1.80,0.20,0.40,0.80,0.40,0.20,0.60,1.60,0.60,0.40,0.40,0.00,2.20,2.60,2.20,2.40,2.00,1.00,0.00,0.20,0.00,0.40,0.20,0.20,2.40,2.00,2.40,2.00,2.00,2.00,2.40,2.80,2.80,1.40,2.20,2.80,1.60,2.80,2.20,2.00,2.00,2.00,3.20,2.00,2.20,0.20,3.00,0.80,3.80,3.00,2.40,3.00,3.00,1.40,2.60,1.80,2.80,2.00
"85128A",2.20,2.00,0.40,0.60,1.00,0.20,0.60,1.00,1.80,1.00,1.00,0.60,0.40,2.80,1.60,1.60,2.40,2.20,1.60,0.20,0.00,0.20,0.40,0.20,0.40,1.00,1.00,1.20,1.20,1.60,1.80,2.20,3.00,3.40,2.00,2.40,2.60,1.60,3.00,1.20,1.80,2.60,1.40,3.20,2.60,2.20,0.40,3.00,1.00,3.40,2.80,2.80,3.00,3.20,1.80,1.80,2.40,3.60,1.00
"85128B",1.80,1.80,0.20,0.40,0.80,0.20,0.20,0.40,1.40,1.20,0.60,0.20,0.20,2.00,1.80,1.40,2.20,1.80,0.80,0.00,0.00,0.00,0.00,0.00,0.00,0.60,0.80,0.60,0.60,1.00,0.80,2.40,2.40,2.80,1.40,2.00,1.80,1.40,2.20,2.00,1.20,2.40,1.40,3.40,2.20,2.20,0.80,2.20,0.40,3.60,2.00,4.40,2.60,3.40,3.40,2.40,3.40,3.60,1.00
"85132",1.50,1.66,0.16,0.50,1.00,0.50,0.66,0.50,3.00,0.33,0.50,0.50,0.00,2.33,1.50,1.33,1.66,1.83,0.50,0.16,0.16,0.16,0.16,0.16,0.16,1.83,1.33,2.00,2.16,1.50,2.16,2.83,2.50,2.83,2.16,2.00,2.50,1.83,2.83,1.66,1.83,2.00,1.50,3.16,2.00,1.83,1.33,3.00,0.66,4.00,3.33,2.60,3.66,3.83,1.50,1.83,1.50,3.00,1.67
"85302A",1.83,2.33,0.33,1.66,2.83,0.83,2.16,0.66,2.16,0.50,1.16,1.50,0.50,2.16,1.66,2.00,2.16,2.00,0.16,0.16,0.16,0.16,0.00,0.00,0.00,0.16,0.16,0.33,1.33,1.33,1.50,2.50,2.50,2.83,1.50,2.00,2.66,1.50,3.16,0.50,1.66,2.33,1.00,3.33,2.33,2.00,2.00,2.66,0.50,4.33,3.16,2.66,3.50,3.83,1.33,1.50,1.33,2.83,1.33
"85302B",2.16,2.00,0.16,1.16,3.83,0.50,3.50,0.66,3.00,0.50,1.33,1.66,0.16,2.16,1.50,1.66,2.50,1.83,0.66,0.16,0.16,0.16,0.00,0.00,0.00,0.00,0.00,0.00,1.50,1.33,1.66,1.83,2.00,2.33,1.16,2.00,2.50,1.50,3.00,0.33,1.66,2.33,0.66,3.16,2.16,2.16,2.16,2.83,0.33,4.33,2.33,2.33,3.50,3.83,1.50,1.66,1.66,2.83,1.83
"85305A",2.80,1.80,0.20,0.60,2.80,0.20,1.80,0.60,1.40,0.40,0.60,0.80,0.40,1.60,1.40,1.20,1.40,1.20,0.20,0.20,0.20,0.20,0.40,0.20,0.20,0.00,0.00,0.00,0.60,1.00,0.60,1.20,1.80,1.60,1.60,2.20,3.00,1.20,3.00,0.60,1.60,1.60,1.60,3.40,1.80,2.00,0.60,2.80,0.20,3.20,3.40,1.80,3.40,3.60,0.60,1.60,1.20,2.40,2.20
"85305B",3.20,2.80,0.40,1.40,2.80,1.20,2.40,0.80,2.60,0.80,1.00,1.60,0.80,2.80,2.00,2.00,2.20,2.40,1.40,0.20,0.20,0.20,0.80,0.40,0.40,0.20,0.20,0.40,0.80,1.80,1.60,1.80,2.40,3.00,1.20,1.80,2.40,1.40,2.80,0.40,1.60,2.60,1.60,3.40,2.20,2.00,0.80,2.60,0.20,4.20,3.40,2.80,3.80,3.00,1.00,1.80,2.20,2.80,1.40
"85305C",2.20,2.20,0.20,0.60,2.80,0.60,1.60,0.80,2.20,1.00,0.60,0.60,0.00,1.60,1.60,1.60,2.00,2.20,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.40,0.80,0.60,1.00,1.00,1.20,1.60,2.00,2.20,0.80,1.80,1.80,1.40,2.80,1.20,1.40,2.40,1.40,3.40,2.40,1.80,0.60,1.80,0.00,3.80,3.00,3.40,3.80,3.60,1.20,2.20,1.40,2.20,2.80
"85305D",3.40,4.00,0.40,1.80,3.00,1.20,3.60,0.80,0.40,0.60,1.60,1.80,0.40,1.00,1.40,1.40,1.60,2.20,0.20,0.20,0.40,0.20,0.80,0.40,0.40,0.00,0.00,0.00,0.40,0.40,0.40,0.40,0.40,0.40,0.20,0.60,0.60,1.40,3.00,0.20,1.60,2.40,1.40,2.20,2.20,1.20,0.80,0.60,0.00,3.20,2.60,1.80,3.60,3.20,0.40,1.60,0.40,2.40,2.60
"85308",2.00,1.80,0.00,0.60,3.40,0.40,1.80,0.20,1.80,0.40,0.40,1.60,0.40,1.60,1.40,0.80,2.40,2.00,0.60,0.00,0.00,0.00,0.20,0.00,0.00,0.20,0.00,0.00,0.60,0.80,1.20,1.20,1.40,1.60,1.20,1.80,2.60,1.40,2.40,0.40,0.80,2.60,0.40,3.20,1.40,1.20,1.40,0.80,0.40,3.00,1.60,2.00,3.00,3.40,1.80,1.00,1.20,2.80,1.60
"85311A",2.40,1.75,0.00,0.20,1.20,0.20,0.40,0.20,0.20,0.20,0.40,0.40,0.00,1.80,1.80,1.00,1.60,1.60,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.20,0.20,0.60,0.80,1.00,2.40,2.20,3.40,0.80,1.60,1.60,1.60,3.00,0.20,1.00,2.40,0.40,3.20,1.60,1.40,2.00,1.80,0.00,3.80,2.80,3.40,3.80,3.80,1.20,1.00,1.40,2.80,1.60
"85311B",1.80,1.50,0.20,0.20,0.20,0.20,0.20,0.60,2.00,1.00,0.40,0.20,0.20,2.40,0.80,0.60,1.20,1.40,0.40,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.60,0.40,0.80,1.20,1.20,2.20,2.20,2.40,0.20,0.60,0.80,1.60,2.60,1.00,1.40,2.00,0.80,3.20,1.80,2.00,0.60,1.80,0.20,3.20,2.60,2.20,3.00,3.40,1.40,1.60,1.20,3.80,1.00
"85314",1.80,2.20,1.40,0.00,1.40,0.20,0.40,1.60,1.00,0.40,0.20,0.20,0.00,1.80,1.80,1.00,1.20,2.20,1.20,0.00,0.00,0.00,0.00,0.00,0.00,0.40,0.40,0.60,0.00,0.00,0.00,2.40,2.60,2.60,0.60,1.80,2.20,1.80,2.40,1.20,0.80,2.40,0.40,2.80,2.20,1.60,0.40,1.80,0.40,4.00,2.40,2.20,3.60,3.60,1.20,1.80,1.60,2.20,2.40
"85317",2.00,1.75,0.25,0.25,1.75,0.25,0.50,0.25,3.00,0.50,0.00,0.25,0.00,2.50,2.00,1.75,2.25,2.00,0.75,0.00,0.00,0.00,0.25,0.25,0.50,0.50,1.00,1.25,1.00,1.75,2.50,1.75,2.75,3.25,1.25,2.75,3.25,1.50,2.50,1.50,1.25,2.50,1.75,3.50,2.25,1.50,1.25,2.50,0.25,4.00,1.50,2.25,3.50,4.00,0.75,1.00,0.50,1.75,3.00
"85321",2.40,2.00,0.20,0.80,2.60,0.40,1.20,1.00,2.20,1.00,0.40,0.80,0.00,1.60,1.60,1.60,2.00,1.80,0.80,0.20,0.60,0.80,0.00,0.20,0.20,0.20,0.60,0.20,1.40,1.00,0.80,2.20,3.20,3.20,1.40,2.20,2.20,1.60,2.80,1.00,1.80,2.20,1.40,3.60,2.20,1.60,0.20,2.00,0.00,4.00,2.80,2.80,3.00,3.60,1.00,1.40,1.40,2.00,2.80
