"79856",1.00,0.20,1.00,0.20,1.00,0.20,1.00,0.00,1.00,0.20,1.00,0.00,3.80,2.40,4.40,3.80,1.00,0.00,1.80,0.80,1.00,0.40,2.60,2.00,2.60,2.20,1.60,1.00,1.60,1.00,3.00,2.00,2.80,1.40,1.00,0.20,1.20,0.20,1.40,0.80,1.20,0.20,1.20,0.20,1.20,0.40,1.20,0.60,1.00,0.20,1.00,0.00,1.00,0.00,1.00,0.00,1.60,0.80,1.20,0.20,1.20,0.40,1.20,0.20,1.20,0.40
"79858",1.00,0.40,1.00,0.20,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.60,1.20,3.20,2.80,1.00,0.40,1.60,1.20,1.20,0.40,2.20,1.40,2.60,1.80,1.80,1.60,1.40,1.00,2.00,1.40,4.00,2.40,1.00,0.00,1.00,0.20,1.00,0.60,2.20,1.60,1.20,0.20,1.20,0.40,1.40,0.60,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.40,0.60,1.40,0.40,1.40,0.40,1.40,0.60,1.60,1.60
"79999A",1.00,0.00,1.83,0.83,1.00,0.00,1.00,0.00,1.16,0.33,1.00,0.00,1.00,0.00,1.66,1.00,1.00,0.00,1.83,0.83,1.00,0.00,1.00,0.00,1.33,0.50,3.00,1.66,1.16,0.50,4.50,3.16,3.50,2.83,1.00,0.00,1.00,0.00,1.66,0.83,1.00,0.00,1.00,0.00,1.00,0.00,2.00,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.33,0.33,1.00,0.00,1.00,0.16,1.33,0.33,1.33,0.50
"79999B",1.00,0.00,2.33,2.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.33,1.66,1.50,1.00,0.00,2.66,1.66,1.00,0.00,3.00,2.33,3.33,2.66,2.50,1.16,2.66,1.83,1.16,0.16,2.00,0.83,1.00,0.00,1.00,0.00,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.83,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.16,1.00,0.00,1.00,0.00,1.33,0.33,1.50,0.50
"79999C",3.16,3.16,1.16,0.16,1.50,0.66,3.33,3.33,2.16,1.16,2.66,2.50,2.33,1.83,2.00,1.16,1.33,0.16,1.83,0.83,1.00,0.00,1.00,0.00,1.83,1.83,1.83,1.33,1.16,0.16,2.33,1.66,3.00,1.83,1.50,1.00,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,3.16,2.66,2.33,1.83,1.00,0.00,1.33,0.33,1.00,0.00,1.00,0.00,1.16,0.16,1.16,0.33,1.33,0.33,1.33,0.50,1.16,0.16
"79999D",3.16,2.83,2.16,1.50,3.00,3.00,3.33,2.50,1.00,0.00,3.50,3.00,3.50,3.00,5.00,6.00,1.16,0.33,2.33,1.66,1.00,0.00,1.50,0.66,3.00,2.66,3.00,3.00,1.83,1.33,2.16,1.50,3.33,2.00,1.16,0.33,1.00,0.00,1.00,0.00,1.16,0.16,1.00,0.00,2.33,1.83,2.16,1.66,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.66,2.00,1.66,1.33,1.33,0.50,1.33,0.33,2.66,2.16
"79999E",1.33,0.16,1.66,0.83,1.00,0.00,1.83,0.83,1.00,0.00,1.00,0.00,1.33,0.50,4.00,4.00,1.00,0.00,1.66,0.83,1.00,0.00,1.16,0.16,2.33,2.00,2.00,1.16,1.66,0.50,1.16,0.16,2.66,2.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.83,1.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.33,1.50,0.33,1.00,0.00,1.16,0.16,3.50,3.33
"79999F",1.00,0.00,1.00,0.00,1.00,0.00,2.16,1.50,1.00,0.00,1.00,0.00,1.33,0.50,1.33,0.66,1.00,0.00,1.83,0.66,1.00,0.00,1.00,0.00,1.66,0.83,1.50,0.50,1.33,0.16,1.50,0.50,1.50,0.50,1.33,0.33,1.00,0.00,2.33,1.00,1.00,0.00,1.00,0.00,2.00,0.66,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.00,2.00,1.83,1.00,1.00,0.00,1.00,0.00,1.33,0.33
"79999G",1.00,0.00,1.50,0.66,1.50,0.83,2.83,2.00,1.00,0.00,1.00,0.00,2.00,1.50,4.33,4.33,1.00,0.00,1.83,1.00,1.00,0.00,1.66,1.16,2.00,1.50,3.50,2.66,1.66,1.00,2.83,2.00,3.50,3.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.16,1.33,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.83,1.50,1.00,0.00,1.33,0.50,1.16,0.33,2.00,1.16
"79999H",1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.83,1.16,1.00,0.00,1.83,0.83,1.00,0.00,1.00,0.00,2.16,1.50,1.00,0.33,1.83,0.50,2.00,1.00,2.33,1.66,1.00,0.00,1.00,0.00,1.33,0.33,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.50,0.50,1.33,0.33,1.00,0.00,1.00,0.00,1.66,0.66
"79999J",1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.50,0.66,1.00,0.00,1.00,0.00,2.00,1.33,1.00,0.00,1.33,0.33,1.00,0.00,2.50,1.66,2.00,1.66,1.50,0.66,1.50,0.50,1.33,0.33,3.50,2.33,1.00,0.00,1.00,0.16,1.66,0.66,2.33,1.16,1.00,0.00,1.00,0.00,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.83,0.66
"79999K",4.83,4.33,2.33,1.66,4.00,4.00,2.83,2.33,1.00,0.00,4.00,3.33,3.50,3.83,5.00,5.83,1.83,1.33,1.66,1.33,1.16,0.33,1.00,0.00,2.16,2.00,3.33,3.83,1.16,0.33,2.33,2.50,2.33,1.50,1.33,0.66,1.16,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.50,0.83,3.16,2.83,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.50,2.66,2.50,2.00,1.33,0.50,1.66,0.83,2.00,1.83
"79999L",4.00,4.16,1.83,2.00,3.00,3.16,2.50,2.16,1.00,0.00,2.16,1.16,2.50,2.16,3.00,2.83,1.16,0.50,1.50,0.50,1.00,0.00,1.00,0.00,1.66,1.00,2.83,2.66,1.16,0.33,1.50,1.16,2.83,2.33,1.16,0.50,1.16,0.16,1.16,0.33,1.50,0.66,1.00,0.00,1.00,0.00,2.33,2.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.33,3.16,2.50,1.33,0.50,1.66,0.83,1.66,0.83
"79999M",4.16,4.16,1.83,1.00,3.66,2.83,1.00,0.00,1.00,0.00,3.66,3.33,1.50,0.83,4.83,4.50,1.00,0.00,1.33,0.50,1.00,0.00,1.00,0.00,1.16,0.33,3.33,2.83,1.50,0.83,1.50,1.00,3.50,2.50,1.33,0.50,1.00,0.00,1.33,0.33,1.00,0.00,1.00,0.00,1.16,0.50,3.00,2.33,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.33,0.83,2.16,1.83,1.50,0.50,1.16,0.33,1.16,0.50
"79999N",1.00,0.33,1.00,0.33,1.00,0.33,1.00,0.50,3.83,1.66,1.00,0.33,1.16,0.33,1.00,0.00,1.00,0.00,1.66,0.33,1.33,0.66,1.50,0.83,2.00,1.33,1.66,1.00,1.50,0.83,2.50,1.33,2.83,1.00,1.16,0.33,1.16,0.33,1.00,0.50,1.00,0.00,1.00,0.00,1.33,0.33,1.50,1.00,1.00,0.00,1.00,0.33,1.00,0.00,1.00,0.00,1.33,0.50,1.00,0.16,1.00,0.33,1.16,0.33,1.00,0.50
"81002",4.60,4.20,2.40,2.00,2.60,3.00,1.80,2.00,2.00,2.20,3.60,3.40,1.60,1.40,1.00,0.00,1.80,1.80,3.00,2.20,2.20,2.60,2.40,2.20,4.60,5.20,2.60,2.80,2.00,1.80,1.20,0.60,1.00,0.00,2.00,1.80,1.00,0.60,1.00,0.20,1.00,0.20,1.00,0.00,2.20,2.60,3.20,2.60,1.00,0.20,1.00,0.00,1.00,0.00,1.00,0.00,2.00,3.00,1.20,0.80,1.20,0.60,1.20,0.40,1.00,0.20
"81005A",4.40,3.80,1.80,2.00,1.40,1.00,1.00,0.00,1.00,0.20,3.60,3.60,1.60,1.40,1.00,0.00,1.00,0.40,2.60,2.60,2.80,3.00,4.40,5.00,2.20,3.00,2.40,2.60,2.20,1.80,1.20,0.60,1.00,0.00,2.20,2.20,1.20,0.60,1.00,0.40,1.00,0.20,1.00,0.20,2.20,2.60,2.60,2.40,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.00,2.00,1.40,1.20,1.00,0.80,1.20,0.60,1.20,0.20
"81005B",4.20,3.80,1.80,1.40,1.20,1.00,1.00,0.00,1.00,0.20,3.60,3.60,2.20,2.40,1.00,0.00,1.40,0.60,3.20,3.00,1.40,1.00,1.40,0.60,2.60,2.80,2.40,2.20,2.60,2.20,1.00,0.40,1.00,0.00,1.80,1.40,1.40,0.80,1.40,0.80,1.20,0.40,1.00,0.20,2.80,2.80,3.40,2.60,1.20,0.40,1.00,0.00,1.00,0.20,1.00,0.00,1.40,1.00,1.20,0.60,1.20,0.60,1.20,0.60,1.00,0.20
"81008",4.50,4.16,2.33,2.33,3.33,3.16,2.66,2.16,1.33,0.33,3.83,3.66,4.83,4.66,1.00,0.00,1.83,1.83,2.83,2.33,2.16,1.66,1.66,0.33,2.50,2.50,3.66,3.66,2.16,1.66,1.50,0.66,1.00,0.00,2.83,2.83,1.83,0.83,1.00,0.66,1.00,0.00,1.66,0.50,3.66,3.33,3.00,2.16,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.33,2.83,2.16,2.16,1.33,1.50,0.83,2.50,1.66,1.33,1.16
"81011",4.83,4.33,2.66,2.50,3.83,4.00,3.00,3.16,2.66,2.16,4.66,4.00,3.66,3.66,1.00,0.00,2.33,2.33,2.33,2.00,2.00,1.33,1.50,0.50,3.00,3.33,4.16,4.00,2.66,2.66,1.00,0.16,1.00,0.00,2.66,2.66,1.16,0.33,2.16,2.00,1.00,0.00,1.00,0.00,3.33,3.33,3.16,2.33,1.00,0.00,1.00,0.33,1.00,0.00,1.00,0.00,3.16,2.50,2.33,1.66,3.00,1.66,2.50,1.50,5.00,3.83
"81017",4.66,3.83,2.33,2.16,3.50,3.50,2.00,2.33,2.33,2.50,4.00,3.33,4.83,4.33,1.00,0.16,1.50,1.50,1.66,1.50,1.16,1.00,1.00,0.16,1.83,1.50,3.66,3.66,1.50,1.00,1.16,0.33,1.00,0.00,2.33,2.16,1.33,0.33,1.50,1.00,1.00,0.00,1.16,0.33,3.16,3.50,2.00,1.83,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.66,0.50,1.16,0.83,1.33,0.83,1.83,1.33,2.16,1.66
"83002A",2.16,1.66,2.16,1.50,1.16,0.33,1.50,1.00,2.00,1.33,1.16,1.00,4.33,4.16,1.00,0.00,1.83,1.66,3.33,3.33,4.00,4.83,2.16,1.83,4.16,4.83,3.50,3.00,2.83,2.83,2.00,2.00,1.00,0.16,1.50,0.83,1.16,0.83,1.33,0.66,1.33,0.66,1.16,0.33,1.50,1.16,3.33,3.00,1.00,0.33,1.00,0.00,1.00,0.33,1.00,0.33,2.50,2.33,2.00,1.66,1.83,1.00,2.16,1.83,1.33,0.50
"83002B",1.33,1.00,2.33,2.00,1.16,0.66,1.16,0.66,2.00,1.33,1.16,0.83,3.16,3.16,1.00,0.00,2.00,1.83,3.66,3.50,3.33,3.66,1.16,0.66,4.66,4.83,3.50,2.83,2.66,2.66,1.83,1.66,1.00,0.00,2.00,1.33,1.33,0.83,1.16,0.66,1.16,0.83,1.16,0.50,1.83,1.00,3.50,3.16,1.00,0.16,1.00,0.00,1.16,0.66,1.00,0.33,3.00,3.00,2.50,2.50,2.33,1.50,2.50,2.00,1.66,1.00
"83002C",1.50,1.50,1.83,2.00,1.33,1.00,1.83,1.50,2.16,1.83,1.00,0.33,3.33,3.33,1.00,0.00,2.66,2.50,3.16,3.00,3.66,4.50,1.33,0.66,3.66,4.16,3.50,4.16,2.16,2.16,1.66,1.33,1.00,0.16,1.66,1.16,1.00,0.66,1.00,0.33,1.16,0.50,1.16,0.33,2.00,1.66,3.16,2.66,1.00,0.16,1.00,0.00,1.00,0.33,1.00,0.33,2.16,1.83,2.16,2.00,2.00,1.66,2.00,1.66,1.16,0.50
"83002D",2.50,2.50,2.50,2.50,1.16,0.66,1.33,1.00,2.00,1.66,1.66,1.33,2.83,3.33,1.00,0.00,4.83,6.16,3.66,3.66,3.83,4.16,1.33,1.16,4.33,4.50,3.33,4.00,2.83,2.66,1.50,1.00,1.00,0.33,2.33,1.66,1.33,0.83,1.50,0.66,1.16,0.50,1.16,0.50,2.00,2.00,3.16,3.33,1.00,0.16,1.00,0.00,1.00,0.33,1.00,0.33,2.33,2.00,2.00,2.00,4.00,4.33,2.00,2.00,1.33,0.50
"83005A",1.60,0.80,2.20,1.80,1.00,0.00,1.00,0.00,1.00,0.20,1.00,0.00,4.60,4.00,1.00,0.00,1.60,1.20,2.20,2.20,1.20,0.60,1.00,0.00,2.60,2.60,2.80,2.40,1.60,1.40,1.20,0.80,1.00,0.00,1.20,0.40,1.20,0.20,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.60,2.20,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.60,1.20,1.00,0.40,1.20,0.80,1.20,0.40,1.20,0.80
"83005B",1.60,1.20,1.20,1.00,1.00,0.00,1.00,0.00,1.20,0.40,1.40,0.60,2.00,2.20,1.00,0.00,1.60,1.20,2.80,2.80,2.00,2.00,3.80,4.00,3.80,4.00,2.60,2.60,2.00,2.00,1.00,0.20,1.00,0.00,1.00,0.40,1.00,0.20,1.40,0.60,1.00,0.00,1.00,0.00,1.00,0.20,2.40,2.20,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,3.40,3.20,1.80,1.40,1.40,1.40,1.40,0.80,1.00,0.60
"83008A",1.60,1.80,1.20,1.20,1.00,0.80,1.00,0.60,1.00,0.20,1.60,0.20,1.40,0.00,1.00,0.00,2.00,2.20,2.80,3.00,1.40,0.80,3.00,2.60,3.40,3.60,2.20,2.20,2.60,1.20,1.40,0.40,1.00,0.80,1.00,1.00,1.20,0.80,1.40,1.40,1.00,0.40,1.00,0.40,1.20,1.40,2.60,2.20,1.80,0.60,1.20,0.80,1.40,0.40,1.00,0.40,3.80,3.20,1.60,1.20,1.60,0.60,2.00,0.80,4.40,2.80
"83008C",1.60,1.00,1.40,1.00,1.00,0.60,1.00,0.80,1.40,0.80,1.00,0.00,1.40,0.60,1.00,0.00,2.60,3.00,2.00,2.40,1.00,0.00,1.20,0.00,3.20,3.20,2.00,1.40,2.00,0.60,1.40,0.40,1.00,0.80,1.00,0.80,1.20,0.80,1.20,1.00,1.00,0.40,1.00,0.20,1.00,1.00,2.60,1.80,1.80,0.60,1.40,0.80,1.60,0.40,1.00,0.40,3.60,3.20,2.20,1.60,1.80,0.60,2.00,0.80,2.60,1.20
"83008D",2.00,1.40,2.40,2.00,1.00,0.40,1.00,0.80,1.00,0.20,1.20,0.40,3.00,2.20,1.00,0.00,1.80,1.60,1.80,1.00,1.20,0.80,1.40,0.80,2.20,1.60,2.40,2.20,2.20,1.20,1.80,1.40,1.00,0.60,1.20,0.80,1.00,0.20,2.00,1.40,1.00,0.20,1.00,0.20,1.20,0.60,3.20,2.00,1.80,0.40,1.20,0.40,1.40,0.40,1.00,0.60,3.20,2.60,1.60,1.20,1.80,0.60,2.20,0.40,3.80,2.40
"85112",1.20,0.40,2.00,1.40,1.20,0.20,1.00,0.00,1.00,0.00,1.00,0.00,2.20,2.20,1.00,0.00,1.20,0.40,2.80,2.20,1.40,0.60,1.40,0.60,4.60,4.40,1.80,1.60,2.00,1.80,1.60,1.20,1.00,0.00,1.00,0.00,1.00,0.00,1.20,0.20,1.20,0.20,1.00,0.00,1.20,0.60,1.40,0.60,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.40,0.40,1.20,0.40,1.40,0.40,1.20,0.60,1.20,0.40
"85113",1.16,0.50,1.83,1.50,1.33,0.50,1.16,0.16,1.33,1.00,1.00,0.16,2.16,1.66,1.00,0.00,2.33,1.83,2.33,2.16,1.33,0.66,1.50,1.16,4.50,4.00,2.50,2.16,1.66,1.66,1.16,0.33,1.00,0.00,1.00,0.16,1.00,0.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,2.16,2.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.33,0.83,1.00,0.00,1.33,0.50,1.33,0.66,1.00,0.33
"85116A",1.00,0.20,1.00,0.20,1.00,0.40,1.00,0.00,1.80,0.80,1.20,0.40,2.20,1.60,1.00,0.00,1.20,1.20,3.00,2.40,2.80,2.60,3.40,3.00,5.00,4.80,2.60,2.20,2.40,2.20,1.20,0.80,1.00,0.00,1.00,0.40,1.00,0.40,1.20,0.80,1.00,0.20,1.00,0.00,1.00,0.00,1.20,1.20,1.00,0.00,1.00,0.00,1.00,0.20,1.00,0.40,1.40,1.20,1.20,0.60,1.20,0.60,1.00,0.60,2.00,1.80
"85116B",1.00,0.00,2.00,1.80,1.00,0.00,1.00,0.00,1.60,1.40,1.60,0.40,2.40,2.60,1.00,0.00,1.00,0.80,2.80,3.00,1.60,1.60,2.00,1.80,5.00,5.80,2.60,2.00,1.80,1.80,1.20,0.60,1.00,0.00,1.00,0.40,1.00,0.40,1.40,1.00,1.00,0.80,1.00,0.00,1.00,0.00,1.60,1.60,1.00,0.00,1.00,0.00,1.00,0.20,1.00,0.20,1.80,1.80,1.20,0.80,1.20,0.80,1.60,1.20,2.20,1.80
"85116C",1.20,0.40,1.00,0.60,1.00,0.00,1.00,0.00,1.80,1.00,1.20,0.60,2.00,2.00,1.00,0.00,2.60,2.60,2.80,2.20,3.00,3.00,3.80,3.20,4.80,5.00,2.60,1.80,2.60,2.40,1.80,1.00,1.00,0.00,1.40,0.20,1.00,0.40,1.00,0.20,1.00,0.20,1.00,0.00,1.00,0.20,1.80,1.60,1.00,0.00,1.20,0.80,1.00,0.20,1.00,0.40,1.40,1.80,1.20,0.60,1.60,0.80,1.40,0.60,2.00,1.80
"85118",1.33,0.50,1.33,0.50,1.00,0.00,1.00,0.00,1.00,0.33,1.00,0.00,1.83,1.66,1.33,0.33,1.66,1.00,2.66,2.83,2.66,3.00,1.83,1.66,5.00,5.66,1.83,1.50,1.83,1.66,1.33,1.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.66,1.16,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.50,1.00,1.16,0.33,1.16,0.66,1.16,0.16,1.00,0.00
"85119A",1.00,0.33,2.00,2.00,1.16,0.66,1.16,0.33,1.66,1.00,1.00,0.50,2.16,2.16,1.00,0.00,3.33,3.50,3.50,3.33,1.83,2.00,2.00,1.16,5.00,6.00,2.33,2.00,3.33,2.50,2.16,1.50,1.00,0.00,1.33,0.83,1.00,0.50,1.00,0.33,1.16,0.50,1.00,0.33,1.50,1.00,2.50,1.83,1.00,0.00,1.00,0.00,1.00,0.33,1.00,0.33,2.50,2.33,1.33,1.00,1.33,0.83,1.50,1.00,1.50,0.83
"85119B",1.00,0.33,2.00,2.16,1.16,0.33,1.16,0.33,1.66,1.00,1.00,0.50,1.33,1.16,1.00,0.00,1.00,0.66,3.33,3.00,1.66,1.83,2.00,1.50,5.00,5.50,2.16,1.66,2.16,2.33,2.33,1.50,1.00,0.50,1.16,0.33,1.00,0.33,1.16,0.33,1.00,0.33,1.00,0.33,1.00,0.33,1.83,1.66,1.00,0.16,1.00,0.00,1.00,0.33,1.00,0.16,2.33,2.00,1.50,1.16,1.00,0.16,1.33,0.83,1.16,0.33
"85123A",2.33,2.33,1.16,1.00,1.00,0.33,1.50,1.50,3.66,3.66,1.33,0.66,3.00,3.50,1.00,0.00,2.66,3.00,3.66,3.33,3.83,4.16,2.50,2.16,4.50,5.66,2.66,2.50,2.66,3.00,1.00,0.66,1.00,0.33,2.00,1.66,1.50,1.16,1.16,0.66,1.16,0.66,1.16,0.33,3.33,3.33,3.00,2.66,1.00,0.16,1.00,0.00,1.16,0.66,1.16,0.33,2.83,2.50,1.66,1.16,1.16,0.50,2.16,1.33,1.33,0.50
"85123B",1.00,0.33,1.00,0.33,1.00,0.16,1.00,0.33,1.66,0.83,1.00,0.50,2.00,2.16,1.00,0.00,2.33,2.83,3.33,3.33,4.16,4.66,3.83,4.50,4.83,5.83,2.66,2.16,3.00,2.83,1.66,1.16,1.00,0.16,1.50,0.83,1.16,0.50,1.33,0.33,1.33,1.00,1.16,0.50,1.33,0.66,2.16,1.66,1.00,0.00,1.00,0.00,1.00,0.33,1.16,0.33,3.00,2.16,1.66,1.33,1.16,0.66,1.50,0.50,1.83,1.83
"85126",1.00,0.00,1.00,0.00,1.00,0.20,1.00,0.20,1.00,0.20,1.00,0.20,2.20,2.40,1.00,0.00,1.00,0.20,2.40,2.00,1.80,1.40,3.20,2.80,2.80,3.00,1.80,1.80,2.20,1.20,2.20,1.80,1.00,0.20,1.00,0.20,1.20,0.80,1.00,0.60,1.00,0.40,1.00,0.40,1.00,1.00,1.60,1.40,1.20,0.60,1.00,1.40,1.00,0.20,1.00,0.60,2.00,1.80,1.00,0.40,1.40,0.60,1.40,0.40,1.60,0.40
"85128A",1.16,0.66,2.50,2.33,1.00,0.33,1.00,0.33,1.16,0.33,1.00,0.33,3.50,2.66,1.00,0.16,1.33,1.00,3.66,2.66,1.16,0.83,2.83,1.83,4.83,4.33,2.83,1.83,2.83,2.33,3.83,2.66,1.00,0.00,1.33,0.33,1.16,0.33,1.00,0.33,1.00,0.00,1.00,0.00,1.16,0.50,2.33,1.66,1.00,0.00,1.00,0.33,1.00,0.00,1.00,0.00,1.83,0.83,1.16,0.50,1.16,0.50,2.00,1.16,2.50,1.83
"85128B",1.00,0.33,2.00,0.83,1.16,0.33,1.00,0.00,1.16,0.33,1.00,0.33,3.33,2.50,1.00,0.00,1.00,0.00,3.00,1.66,1.00,0.00,1.00,0.00,4.16,2.66,2.33,1.16,2.16,1.66,2.33,1.33,1.00,0.00,1.50,0.33,1.16,0.33,1.00,0.33,1.00,0.00,1.00,0.00,1.33,0.33,2.50,1.50,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.66,0.66,1.33,0.33,1.16,0.50,1.66,0.83,1.00,0.33
"85132",1.16,0.50,1.83,1.33,1.66,1.33,1.00,0.33,2.00,1.50,1.00,0.50,1.66,1.50,1.00,0.00,2.50,2.33,3.50,3.00,2.50,2.66,5.00,4.83,4.83,5.33,2.50,2.16,2.50,2.16,2.33,2.00,1.00,0.33,1.33,0.83,1.00,0.33,1.00,0.50,1.00,0.50,1.00,0.33,1.33,1.00,2.00,1.50,1.00,0.00,1.00,0.00,1.00,0.33,1.00,0.16,2.83,2.50,1.33,1.00,1.50,1.33,1.16,0.50,1.00,0.66
"85302A",1.00,0.50,1.00,0.50,1.16,0.50,1.66,1.33,2.83,2.33,1.00,0.50,1.33,0.83,1.00,0.00,3.16,3.50,3.00,2.83,2.00,2.00,1.66,0.50,5.00,6.16,2.33,1.50,2.50,2.16,2.00,2.00,1.00,0.33,1.83,1.16,1.16,0.50,1.33,0.50,1.16,0.83,1.33,0.50,1.50,0.66,2.33,1.66,1.00,0.16,1.00,0.00,1.00,0.33,1.16,0.33,2.00,1.66,1.66,1.50,1.00,0.33,1.83,0.83,1.66,1.16
"85302B",1.16,0.33,1.66,1.66,1.83,1.16,1.66,1.33,2.83,2.50,1.00,0.50,1.50,1.00,1.00,0.00,3.16,3.83,3.16,3.00,2.33,3.16,1.00,0.33,5.00,6.16,2.33,2.16,2.50,2.83,2.16,2.33,1.00,0.50,1.50,1.00,1.00,0.50,1.16,0.33,1.00,0.83,1.16,0.50,1.50,0.66,2.16,1.83,1.00,0.16,1.00,0.00,1.00,0.33,1.00,0.33,2.16,2.00,1.66,1.50,1.00,0.16,1.50,1.00,1.66,1.16
"85305A",1.00,0.20,1.00,0.20,1.00,0.20,1.00,0.40,1.40,0.60,1.00,0.20,1.40,0.40,1.00,0.00,1.00,0.80,2.20,2.00,1.80,1.00,1.60,1.20,3.40,3.00,1.60,1.60,1.80,1.20,1.80,1.00,1.00,0.20,1.00,0.20,1.00,0.20,1.00,0.20,1.00,0.40,1.00,0.60,1.00,0.80,1.80,1.40,1.20,0.40,1.00,0.80,1.20,0.20,1.00,0.40,1.40,1.00,1.40,0.60,1.60,0.80,1.40,0.60,1.60,0.60
"85305B",1.00,0.20,1.20,0.40,1.20,0.60,1.60,1.20,2.00,1.20,1.00,0.20,1.20,0.80,1.00,0.40,1.80,1.80,3.00,3.00,2.20,1.60,2.80,2.00,3.60,3.80,2.00,1.80,2.00,1.40,1.80,1.60,1.00,0.20,1.00,0.40,1.00,0.80,1.20,1.00,1.00,0.40,1.00,0.60,1.00,1.00,1.80,1.40,1.40,1.00,1.00,1.00,1.00,0.40,1.00,0.40,1.60,1.20,1.20,0.20,1.60,1.00,1.60,1.00,1.60,0.60
"85305C",1.00,0.20,1.00,0.20,1.00,0.40,1.00,0.40,1.00,0.40,1.00,0.00,2.00,1.40,1.00,0.00,3.00,2.80,2.80,2.40,1.80,1.00,2.80,2.00,4.00,4.00,2.20,2.20,2.00,0.80,1.80,1.40,1.00,0.40,1.00,0.40,1.00,0.40,1.20,0.80,1.00,0.60,1.00,0.80,1.00,0.80,2.00,1.80,1.60,0.60,1.00,1.00,1.00,0.40,1.00,0.40,1.40,1.20,1.00,0.40,1.40,0.80,1.80,0.60,2.20,1.20
"85305D",1.00,0.80,2.40,1.60,2.20,1.60,1.40,1.00,2.80,2.40,1.00,0.60,1.40,1.20,1.00,0.40,2.00,2.00,2.00,2.00,1.20,0.40,1.20,0.80,3.00,2.80,2.60,1.80,1.60,1.00,1.20,0.60,1.00,0.20,1.20,0.40,1.20,0.60,1.00,0.40,1.00,0.20,1.00,0.20,1.00,0.80,2.40,1.40,1.40,0.40,1.00,0.40,1.20,0.40,1.00,0.60,1.60,1.20,1.20,0.60,1.60,0.60,1.60,0.40,1.40,0.60
"85308",1.33,0.50,1.16,0.50,1.16,0.50,1.50,0.66,2.33,2.00,1.00,0.16,1.16,0.50,1.00,0.00,1.50,1.16,3.00,2.83,1.66,1.16,1.00,0.16,5.00,4.66,1.66,1.50,1.50,1.50,1.33,0.66,1.00,0.00,1.00,0.16,1.00,0.16,1.16,0.33,1.16,0.33,1.00,0.16,1.00,0.16,1.83,1.33,1.00,0.16,1.00,0.00,1.00,0.16,1.00,0.00,1.50,0.83,1.16,0.33,1.00,0.16,1.00,0.33,1.00,0.16
"85311A",1.00,0.50,1.16,0.50,1.00,0.00,1.00,0.00,1.66,0.83,1.00,0.00,1.16,0.33,1.00,0.00,1.83,1.66,3.00,2.66,1.66,1.33,1.50,0.66,4.83,5.66,1.83,1.66,1.66,1.66,1.16,0.83,1.00,0.00,1.00,0.00,1.00,0.00,1.16,0.33,1.00,0.16,1.00,0.00,1.16,0.33,1.33,0.83,1.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00,1.66,1.33,1.33,0.66,1.00,0.16,1.00,0.00,1.66,1.16
