"79002B",3.40,3.00,2.80,2.60,4.20,4.00,2.60,2.20,2.20,1.80,1.40,0.60,3.20,3.00,2.60,2.00,2.00,1.40,2.00,1.60,2.40,2.00,2.00,1.40,1.80,1.20,1.40,1.00,1.20,0.40,1.80,1.40,1.20,0.40,2.60,2.00,1.60,0.80,1.20,1.00,1.60,1.20,1.80,1.20,2.20,1.80,1.40,0.60,1.40,0.40,1.60,0.80,1.40,0.80,1.20,0.20,1.40,0.80,1.60,1.40,2.00,1.20,2.20,1.60,1.40,0.40,2.00,1.20,2.40,1.80,2.80,2.40,2.40,2.20,1.60,0.80,2.20,1.60,1.80,1.00,2.20,2.20,2.40,2.40,1.40,0.80,1.40,1.20,1.20,0.20,1.60,1.00,1.40,1.00,1.20,0.60,1.40,1.20,1.40,0.80,2.20,1.60,3.40,3.00
"79005",2.40,2.40,2.20,2.40,1.40,1.40,1.40,1.00,1.80,1.80,1.20,1.20,3.00,2.00,2.60,2.20,2.40,1.80,3.40,3.00,2.60,2.40,2.40,1.40,2.00,2.00,2.00,2.20,2.00,2.40,3.20,3.00,2.60,2.20,2.60,2.00,2.80,2.80,2.00,2.40,2.00,1.40,3.00,2.60,3.40,2.60,3.20,2.20,2.60,2.40,3.40,2.20,1.40,1.40,1.20,1.00,1.80,1.60,3.60,2.60,3.00,3.00,3.20,3.00,2.20,2.20,2.80,2.60,3.00,3.00,2.40,2.00,3.00,3.20,2.60,2.40,2.20,1.60,2.00,1.60,3.20,2.80,2.20,2.20,2.20,2.40,1.60,1.60,2.00,1.60,1.80,2.20,1.60,1.80,1.80,2.40,1.80,1.80,1.80,1.60,1.20,1.20,1.20,1.60
"79008",2.20,2.00,2.40,2.00,2.00,1.80,2.40,2.00,1.20,0.80,1.00,0.40,2.80,1.80,2.00,1.20,1.80,1.20,2.40,1.40,3.00,2.00,2.80,2.40,3.40,2.80,1.40,1.40,1.00,0.60,1.60,1.00,2.60,1.60,2.40,1.60,2.00,1.20,1.80,1.20,2.00,1.20,2.60,2.40,2.40,1.60,1.20,0.60,2.00,1.40,2.00,1.80,1.20,0.40,2.20,1.40,2.00,2.00,2.00,1.40,2.20,1.40,2.20,2.00,2.60,1.80,2.00,1.20,1.20,0.60,2.20,1.40,2.00,1.60,1.60,0.80,2.20,1.80,1.60,1.20,2.60,2.60,2.00,1.20,2.00,1.80,1.60,1.20,1.60,1.20,2.20,1.60,1.60,1.00,2.00,1.00,1.80,0.80,1.20,0.20,1.20,0.60,1.80,0.80
"79011",2.00,1.60,2.40,2.20,1.80,1.60,2.00,1.80,1.60,1.00,1.40,0.80,3.00,2.60,3.00,2.60,2.80,2.20,3.40,2.80,3.80,3.60,2.20,2.00,2.40,2.40,2.00,2.40,2.40,3.20,2.80,3.20,3.40,3.40,2.20,2.00,2.20,2.60,3.00,3.20,2.00,3.00,2.80,2.80,3.20,3.00,3.20,3.00,2.00,2.20,2.20,2.40,2.00,1.80,1.80,1.80,3.00,2.00,3.20,2.60,2.40,2.60,1.80,2.20,1.80,2.00,1.80,1.60,2.20,2.00,1.60,1.00,2.60,2.40,1.80,1.60,1.80,1.60,1.60,1.20,3.20,3.20,1.60,1.80,2.60,2.80,1.00,0.80,1.20,1.40,1.60,2.40,1.20,1.20,1.60,2.40,1.40,1.40,1.60,1.40,1.20,1.40,1.20,1.60
"79015",2.60,2.80,2.60,2.60,2.60,3.00,2.00,1.80,1.40,0.80,1.80,1.40,2.60,2.40,3.00,3.20,2.20,2.40,2.40,2.20,1.80,1.80,2.00,1.60,2.20,1.80,2.20,1.60,1.80,1.20,1.20,0.20,1.20,0.40,1.20,0.60,1.20,0.40,1.80,1.40,1.60,1.00,2.00,1.60,2.60,1.80,2.40,1.60,2.60,2.80,2.40,1.60,1.40,0.80,1.40,0.40,1.60,0.60,2.60,2.20,2.00,1.60,2.40,2.80,2.20,2.00,2.40,2.00,2.40,2.60,1.80,1.40,2.20,2.80,1.80,1.00,2.20,1.60,1.60,1.20,2.20,1.60,1.60,1.20,2.00,1.40,1.20,0.40,1.60,1.00,1.20,0.60,1.00,0.00,1.40,0.80,1.60,0.80,1.40,1.00,1.20,0.80,1.60,1.00
"79016",2.00,2.20,2.00,2.20,3.20,2.40,1.60,1.20,1.80,2.40,2.00,2.60,2.60,2.80,2.20,2.20,2.20,2.40,2.60,2.80,1.80,2.40,1.00,1.00,1.20,1.40,2.20,3.20,1.80,2.60,1.80,2.80,1.80,2.00,1.80,1.40,1.80,1.80,2.40,2.20,2.20,2.40,2.00,1.60,2.20,1.80,1.80,1.40,1.20,1.00,2.40,1.60,1.80,1.80,1.80,1.60,2.40,2.20,2.20,2.00,2.00,2.20,2.00,2.60,1.40,1.40,1.60,1.60,1.80,1.80,2.00,1.20,2.00,2.40,1.60,1.80,1.80,2.00,1.80,1.60,2.20,2.20,2.40,2.80,1.40,2.00,1.40,1.20,1.80,1.80,1.40,1.20,1.40,1.20,1.80,2.00,2.00,2.20,1.80,1.40,1.40,1.40,3.20,2.60
"79017A",3.40,2.80,3.00,3.00,3.80,3.00,3.20,2.60,1.60,1.00,1.20,0.40,3.40,2.80,2.00,2.00,2.40,1.80,3.20,2.40,2.60,1.60,1.80,1.60,2.40,1.60,2.20,2.20,1.60,1.00,1.40,0.80,1.20,0.40,2.00,2.00,1.60,1.20,2.40,1.60,2.60,2.40,2.00,2.00,2.40,2.00,1.80,1.20,3.00,2.20,1.60,1.60,2.00,1.00,2.00,1.60,2.60,2.00,1.60,1.60,2.00,1.80,2.40,2.60,2.40,2.00,2.60,2.40,2.00,2.00,2.20,1.40,2.20,2.20,1.60,1.40,2.00,1.60,1.60,1.00,2.40,2.20,2.00,1.80,1.40,1.20,1.20,0.40,1.20,0.80,1.40,1.20,1.20,0.60,2.60,1.60,2.60,1.40,2.40,1.60,2.40,1.60,3.00,2.60
"79017B",1.80,1.80,1.40,1.20,1.80,1.60,1.20,1.20,2.00,1.60,1.60,1.20,3.20,2.60,2.60,1.80,1.80,1.20,2.00,1.20,1.80,1.40,1.40,0.60,2.00,1.60,1.60,1.80,1.20,0.80,1.80,1.20,1.20,0.40,1.40,0.60,2.00,1.20,2.20,1.20,2.20,1.60,3.20,2.60,3.20,2.60,1.80,2.00,1.40,0.80,2.00,1.00,1.60,0.60,1.20,0.40,2.60,2.40,3.20,3.00,3.00,2.40,3.00,3.00,3.80,2.80,3.40,2.60,1.60,1.60,1.80,1.40,2.60,2.60,1.80,1.40,1.60,1.20,1.80,1.60,2.80,2.60,1.20,0.20,1.80,1.00,1.40,1.00,1.80,1.80,1.80,1.00,1.00,0.20,1.60,1.00,1.40,0.60,1.40,0.60,1.20,0.60,1.60,1.00
"79017C",3.00,2.60,2.80,2.40,2.00,2.20,1.60,1.20,2.40,2.00,2.00,1.60,2.60,2.00,1.60,1.00,1.40,0.80,2.20,1.40,1.80,1.00,1.20,0.60,1.40,0.60,1.60,1.40,1.20,0.60,1.80,1.00,1.60,0.60,1.80,1.00,2.60,1.40,2.40,1.60,2.20,1.20,3.60,3.00,3.20,3.00,2.40,1.80,2.60,1.20,3.00,2.40,2.60,1.60,1.80,1.00,2.80,2.40,3.60,2.60,3.00,2.40,2.40,1.80,1.40,0.60,2.80,1.40,1.40,0.60,1.40,0.40,2.20,1.80,2.80,1.60,1.60,1.00,1.40,1.00,2.60,2.40,1.20,0.80,2.00,1.80,1.00,0.20,1.20,0.20,1.80,1.00,1.20,0.20,2.20,1.40,2.20,1.40,1.40,0.80,2.00,1.40,2.40,1.80
"79017D",2.60,2.20,2.40,2.20,1.60,1.80,1.80,1.60,1.40,1.00,1.00,0.40,3.60,2.80,2.00,1.40,1.60,1.20,2.40,2.20,2.00,1.60,1.60,1.00,2.20,1.20,1.60,1.60,1.20,0.60,1.40,1.00,2.00,1.20,1.80,1.00,1.40,0.80,1.80,1.40,2.40,1.80,1.80,1.20,2.00,1.60,1.80,1.60,2.00,1.20,1.20,0.40,1.60,0.60,1.80,1.00,1.80,1.20,1.60,0.80,1.60,0.60,1.60,1.20,1.20,0.20,1.80,1.00,1.60,1.20,1.20,1.00,2.60,2.00,2.20,1.40,1.20,0.80,1.20,0.60,2.60,2.60,1.60,1.20,2.60,2.20,1.40,1.00,1.60,1.20,2.20,2.00,1.20,1.00,1.00,0.20,1.60,0.60,1.20,0.20,1.20,0.40,1.80,1.00
"79021",2.80,2.80,2.60,2.20,3.60,3.40,2.80,1.80,2.40,2.20,1.80,2.20,3.60,3.00,2.60,3.00,2.20,2.20,3.60,3.80,2.40,2.60,2.20,2.20,2.80,2.40,2.40,2.00,2.00,2.40,2.20,2.00,2.20,2.00,3.20,3.00,2.60,3.00,2.60,2.60,2.60,2.80,3.20,2.80,3.80,3.80,2.60,3.00,4.60,4.00,4.20,4.00,2.60,3.00,3.40,2.80,3.00,3.20,2.80,2.60,3.00,2.60,4.20,4.20,2.60,3.20,3.40,3.40,3.60,3.60,3.60,3.40,3.60,3.60,3.40,2.40,3.20,2.00,2.60,2.20,3.20,2.80,3.80,3.60,2.60,2.40,2.00,2.40,2.60,2.20,2.20,1.60,2.20,1.60,3.60,3.80,2.20,2.20,2.40,2.20,2.00,2.00,3.00,2.40
"79030B",2.20,1.80,1.80,1.40,1.40,0.60,1.80,1.40,1.60,0.80,1.40,0.80,2.00,1.60,2.00,1.40,1.60,1.00,2.80,2.20,2.00,1.60,1.20,0.40,1.80,1.20,2.00,1.60,1.20,0.20,1.20,0.80,1.00,0.40,1.80,0.80,2.60,2.00,1.20,0.40,1.60,0.60,1.80,1.40,2.80,2.40,2.00,1.20,3.20,3.00,2.80,2.40,1.20,0.40,1.00,0.00,1.00,0.20,3.00,2.60,2.20,1.40,3.20,3.40,2.80,2.40,3.60,2.40,3.60,3.40,3.20,2.40,3.20,3.40,2.40,2.00,2.60,2.20,2.00,1.60,2.20,1.60,1.80,1.20,2.00,1.40,1.20,0.60,1.20,0.80,1.20,1.40,2.00,1.40,1.00,0.40,1.40,0.60,1.20,0.60,1.60,1.00,1.40,0.60
"79033",2.20,1.40,1.40,0.80,1.40,0.80,1.00,0.40,1.20,0.20,1.20,0.20,1.80,1.00,1.80,1.40,1.60,0.80,2.20,1.60,1.80,1.60,1.20,0.20,1.60,0.80,2.00,1.40,1.00,0.20,1.00,0.00,1.00,0.00,1.60,1.20,1.60,1.20,1.40,0.40,1.20,0.20,2.60,2.40,3.20,2.80,2.40,1.80,1.80,1.00,3.60,3.20,1.00,0.20,1.20,0.80,1.80,0.80,2.80,2.20,2.60,2.20,3.20,3.00,3.00,3.00,3.40,2.80,3.00,2.40,3.00,2.40,3.60,3.40,3.00,2.40,2.60,2.60,2.60,2.00,2.20,1.60,1.80,1.60,1.20,0.80,1.00,0.00,1.20,0.80,2.00,1.00,1.80,1.20,1.00,0.20,1.40,0.20,1.00,0.20,1.40,0.60,1.20,0.60
"79036",2.20,2.00,2.00,1.80,1.80,1.60,1.20,1.00,1.00,0.60,1.00,0.20,1.40,1.40,2.20,1.40,1.20,0.80,2.80,3.00,1.80,1.20,1.40,0.60,2.00,1.60,2.20,1.60,1.00,0.20,1.40,0.60,1.00,0.00,2.00,1.80,1.20,0.60,1.40,0.80,1.20,0.40,3.00,2.20,2.80,2.80,2.40,2.20,2.00,1.60,2.60,2.20,1.20,0.40,1.60,0.60,1.20,0.80,2.60,2.40,1.60,1.20,2.40,2.60,2.60,2.80,3.00,2.40,3.00,2.40,2.40,2.00,2.80,2.20,2.40,2.60,2.00,1.80,1.40,1.00,2.40,2.00,1.60,1.00,1.60,0.60,1.00,0.00,1.40,0.60,1.80,1.20,1.60,0.80,1.20,0.60,1.20,0.60,1.40,0.60,1.60,1.00,1.80,1.00
"79041",2.40,1.60,2.20,1.60,1.60,1.80,1.20,0.60,1.80,1.40,2.40,1.60,2.80,2.20,2.40,1.80,1.40,1.40,2.80,2.00,3.00,2.20,1.40,1.20,1.60,1.20,1.80,1.40,1.20,1.20,2.20,1.80,1.00,0.20,2.20,1.20,2.80,2.80,2.00,1.40,1.80,1.40,2.60,1.80,4.00,3.00,1.80,1.60,1.80,1.60,2.80,2.60,1.40,1.00,1.40,1.00,2.20,1.40,2.80,1.80,3.00,2.20,3.80,3.20,2.80,2.80,3.60,2.80,3.60,3.60,3.80,3.20,3.40,3.00,3.40,2.40,2.80,1.80,2.00,1.40,2.60,2.20,1.60,1.40,1.80,1.60,1.20,0.40,1.60,1.00,1.60,1.00,1.80,1.40,1.20,0.20,1.20,0.60,1.00,0.20,1.60,0.80,1.60,0.80
"79806",3.60,4.40,2.20,3.40,2.40,3.40,2.00,2.60,1.60,2.00,1.60,2.00,3.00,2.80,2.60,2.20,2.40,2.60,2.80,3.00,2.00,2.00,1.60,1.00,1.80,2.00,2.40,3.00,2.80,3.20,2.40,3.00,2.20,2.80,1.80,1.60,2.00,2.20,2.60,2.80,2.20,2.40,3.00,3.20,3.40,3.00,3.20,3.20,2.40,2.40,2.60,2.00,2.40,2.60,1.60,1.00,2.40,2.60,3.60,2.80,2.40,2.40,2.20,3.00,1.80,1.80,1.40,1.60,2.00,2.00,1.20,0.80,2.40,2.60,1.60,1.40,1.60,1.40,1.60,1.20,3.40,3.40,1.60,1.80,2.20,3.20,1.60,1.80,1.60,1.80,1.40,2.20,1.60,1.60,1.60,1.80,2.40,2.20,1.80,1.20,2.20,2.60,2.20,3.00
"79855",2.33,2.50,2.00,1.83,3.00,2.50,1.83,1.00,2.00,1.50,1.66,1.50,2.83,2.33,2.33,2.00,2.00,1.66,3.50,3.50,2.83,2.50,1.83,1.50,2.16,1.66,2.33,1.66,1.50,1.00,1.66,1.50,1.83,1.33,3.00,2.83,2.83,2.50,2.00,1.66,2.33,2.50,3.50,2.66,3.83,3.66,2.83,2.83,4.16,4.00,4.33,4.00,3.33,3.83,3.16,3.33,3.50,3.33,3.33,3.00,2.83,2.66,4.33,5.00,3.66,3.66,4.00,3.66,3.83,4.16,3.33,2.83,3.33,4.66,3.33,2.33,3.83,2.66,3.16,2.50,3.50,3.16,3.33,2.66,2.33,2.16,2.50,2.33,2.50,2.50,3.16,3.50,2.66,2.00,3.00,3.66,2.50,3.00,2.50,2.66,2.00,1.83,2.66,2.33
"79856",2.40,2.00,1.80,1.80,1.60,1.40,1.40,0.80,1.60,1.00,1.40,1.20,2.40,2.40,1.80,1.40,1.60,0.80,2.80,2.00,1.80,1.20,1.60,0.80,2.00,1.80,2.00,1.60,1.00,0.40,1.60,1.20,1.60,0.80,2.20,1.60,1.80,1.40,1.80,1.20,1.80,1.40,2.40,2.20,3.60,3.40,2.20,2.00,2.00,1.20,2.40,2.20,1.20,1.20,1.60,1.20,2.00,1.60,3.40,3.00,2.20,2.00,4.00,4.60,3.00,2.40,4.20,3.40,2.80,2.80,3.80,3.60,2.80,2.80,3.60,2.20,2.20,2.40,2.40,2.00,1.80,1.40,1.60,1.40,1.80,1.00,1.40,1.20,1.60,1.40,1.20,0.80,2.20,2.40,1.80,1.20,1.80,1.20,1.80,1.40,1.80,1.40,1.60,1.60
"79858",2.40,2.40,2.20,2.20,2.40,1.80,2.60,2.00,1.80,1.40,2.00,1.60,3.40,2.60,2.80,2.20,2.40,2.20,2.40,2.20,2.80,2.00,1.40,0.60,2.80,2.40,2.20,2.00,1.60,1.60,1.80,1.00,1.60,1.00,2.00,2.00,1.80,1.60,1.80,1.20,2.40,1.60,3.40,3.00,3.60,3.40,1.80,2.00,2.20,2.20,3.00,3.60,2.20,1.00,2.80,2.20,2.80,2.80,2.60,2.40,2.80,2.80,3.80,4.20,3.00,2.80,3.20,3.00,3.00,3.60,2.80,2.40,2.40,2.60,2.80,2.40,2.80,2.80,2.40,2.20,2.00,2.40,2.40,1.60,2.20,1.60,1.60,1.20,1.60,1.00,2.00,1.40,1.80,1.20,1.60,0.60,1.40,1.00,2.00,1.20,1.60,0.60,1.60,0.80
"79999A",2.00,2.20,2.20,3.20,2.60,3.60,3.20,3.00,1.80,1.60,1.40,1.00,3.00,2.20,2.60,2.20,3.00,2.80,2.80,3.00,2.60,2.40,2.20,1.60,2.60,2.20,2.20,2.00,2.40,2.40,3.00,2.80,2.40,2.20,2.40,2.00,1.80,2.00,2.40,2.00,2.40,1.80,2.00,2.00,2.60,2.00,2.40,1.60,1.80,1.40,2.00,1.60,1.60,1.20,1.40,0.80,1.60,1.40,2.60,2.20,1.60,1.40,1.80,1.40,1.20,0.60,1.40,0.60,2.40,2.40,1.80,1.60,2.40,1.80,1.60,1.00,1.60,1.20,1.20,0.80,3.80,3.80,2.20,2.60,2.00,2.20,1.40,1.00,1.80,1.20,2.00,1.40,1.40,1.20,1.40,1.00,1.40,1.20,1.80,2.00,1.40,1.00,2.00,1.80
"79999B",2.00,1.80,2.00,2.20,1.40,1.20,2.20,1.80,1.60,1.20,1.40,1.20,2.80,2.00,2.00,1.80,2.20,2.40,2.40,2.20,1.80,1.20,2.00,1.60,2.60,2.20,1.60,1.40,1.40,1.20,2.20,2.00,2.40,2.20,2.40,1.60,2.60,2.40,2.20,2.20,1.60,1.60,2.40,1.80,3.40,2.20,2.80,2.20,2.60,2.20,3.20,1.60,1.80,2.00,1.20,0.60,2.00,1.60,2.80,2.40,2.00,2.00,2.80,3.00,2.20,2.00,2.60,2.40,3.20,3.20,1.80,1.20,2.60,2.20,2.00,1.60,1.60,1.40,1.60,1.20,3.40,2.60,2.40,2.60,1.80,1.20,1.20,1.00,1.60,1.00,2.40,1.40,1.60,1.40,1.60,1.20,1.40,1.20,1.40,1.00,1.20,1.00,1.00,0.80
"79999C",2.60,3.20,2.80,2.40,3.60,4.00,2.00,2.00,2.20,2.40,2.80,2.60,2.60,2.80,3.80,4.00,3.20,3.60,3.20,2.80,2.60,2.60,2.40,2.20,2.60,2.20,2.00,1.60,1.80,1.80,2.20,2.20,2.20,2.00,1.80,1.40,3.00,3.40,2.20,1.80,2.20,2.00,2.20,1.80,3.20,2.00,2.60,2.00,2.80,3.20,2.00,2.00,1.60,1.60,1.40,0.80,1.40,1.20,2.80,2.20,1.80,1.40,2.40,3.00,1.80,1.20,2.20,2.40,2.80,3.00,1.80,2.00,2.80,3.00,2.20,1.80,1.80,1.00,1.60,1.40,3.60,3.40,2.20,2.20,2.80,2.80,1.20,0.60,1.40,1.00,2.00,1.40,1.60,1.60,1.60,1.00,1.60,1.20,1.20,0.80,1.40,0.80,2.80,2.40
"79999D",2.60,2.80,2.60,3.20,3.40,3.80,2.60,2.40,2.00,2.60,2.00,2.00,3.20,2.60,3.80,3.80,3.00,3.20,4.00,3.80,2.40,2.20,2.60,2.40,3.20,3.40,2.20,1.80,2.00,2.20,2.20,2.60,2.40,2.00,2.00,1.80,3.00,3.20,2.40,2.00,2.60,2.20,2.20,1.60,3.80,3.20,2.40,2.00,3.40,3.40,3.00,2.80,2.00,2.00,1.80,1.00,1.80,1.60,3.00,2.80,2.20,2.00,3.20,3.20,2.40,1.80,3.00,2.60,3.20,3.20,2.60,2.60,2.60,2.40,2.40,1.60,2.40,1.60,1.60,1.20,3.40,3.40,2.00,2.40,1.80,1.40,1.20,0.80,1.80,1.20,2.00,1.40,1.60,1.40,1.60,1.40,1.60,1.40,1.40,1.40,1.40,1.00,2.60,2.60
"79999E",2.40,2.60,1.80,1.80,2.20,1.80,2.00,1.40,1.60,1.20,1.00,0.80,2.40,1.80,2.00,1.80,2.40,2.40,2.60,2.60,2.40,2.20,1.80,1.40,2.60,2.20,2.00,1.80,2.20,2.20,2.60,2.60,2.40,2.00,2.60,3.00,2.20,2.00,2.20,2.40,2.00,2.00,2.80,2.40,3.60,3.60,3.00,2.20,3.00,2.40,3.40,3.40,2.40,2.40,2.40,2.20,2.20,2.60,3.40,3.00,2.60,2.80,3.60,4.20,2.40,1.80,2.80,3.00,3.40,3.00,2.60,2.20,3.60,3.60,2.20,1.60,2.00,1.60,1.80,1.60,3.20,3.40,3.00,3.60,1.80,1.80,1.20,1.20,1.80,1.40,2.80,2.20,2.20,2.80,1.80,1.80,1.60,2.20,1.80,1.40,1.20,1.00,1.40,1.40
"79999F",1.60,1.60,1.40,1.20,1.40,1.00,1.40,1.00,2.00,1.60,1.60,1.40,2.00,1.60,2.00,1.80,2.00,1.80,2.60,2.00,2.40,2.20,1.40,1.00,1.60,1.20,1.80,1.80,1.80,1.80,2.60,3.00,2.40,1.80,3.20,3.00,2.20,2.20,2.40,2.20,1.80,1.80,3.00,2.40,3.60,2.60,3.00,2.00,1.80,1.60,3.20,2.00,2.20,2.20,2.00,2.20,2.60,2.40,3.20,3.00,3.60,3.80,3.60,4.00,3.20,3.20,2.80,3.20,3.40,3.40,3.00,2.80,3.00,3.20,2.60,1.80,3.00,3.00,2.60,2.80,3.40,3.60,3.40,3.40,2.60,3.00,2.40,3.20,2.40,3.00,2.60,3.40,2.20,1.60,2.20,2.40,2.20,1.80,2.60,2.00,1.20,0.60,1.00,0.60
"79999G",2.80,2.80,2.40,3.00,2.60,2.80,2.20,2.40,2.20,2.20,2.20,1.80,3.20,3.20,3.60,3.20,3.20,2.80,4.00,3.40,2.80,2.60,2.40,2.40,2.60,3.00,2.40,2.80,2.40,3.20,3.20,3.40,3.20,3.00,2.80,2.60,1.80,3.00,2.40,2.80,3.00,2.60,3.20,2.20,3.60,3.00,3.20,2.40,2.60,2.80,3.00,2.40,2.00,2.20,1.80,1.80,2.60,2.20,3.40,2.40,3.20,2.40,2.60,2.60,2.20,2.40,2.20,2.80,2.40,2.60,1.60,1.20,2.60,2.80,1.80,1.60,2.80,2.20,1.80,1.80,3.60,3.20,2.60,3.20,2.00,2.20,1.40,1.40,1.80,1.80,2.20,2.60,2.00,2.20,1.80,2.60,2.20,2.80,1.40,2.40,1.60,2.20,2.20,2.80
"79999H",1.40,1.20,1.40,1.00,1.40,1.00,1.20,0.80,1.60,1.20,1.20,1.00,1.80,1.60,1.60,1.40,1.60,1.40,2.60,2.00,2.20,1.80,1.40,0.60,1.40,1.00,1.80,1.60,1.60,1.60,2.20,2.00,2.00,1.60,2.80,2.60,1.80,1.40,1.40,1.00,1.40,1.40,2.00,2.00,3.60,2.60,2.60,1.60,1.80,1.60,3.20,2.20,1.60,1.20,1.40,1.00,1.40,1.20,2.40,1.60,2.20,1.80,3.00,3.60,1.60,1.00,3.20,2.60,3.20,2.80,1.80,1.00,2.60,2.20,1.80,1.20,1.80,1.40,2.00,1.40,3.00,2.40,2.00,2.20,1.80,1.80,1.40,1.40,1.60,1.40,2.40,2.00,1.80,1.80,1.40,1.00,1.20,1.00,1.20,0.80,1.20,0.80,1.00,0.60
"79999J",2.00,1.80,2.00,2.00,1.40,1.00,1.40,1.00,1.80,1.40,1.40,1.20,3.00,2.00,2.40,2.60,2.20,2.40,3.00,2.80,2.40,2.00,1.60,1.20,1.80,1.40,2.00,1.80,1.80,1.80,2.60,2.40,2.40,2.00,2.20,1.60,2.40,2.60,2.00,2.00,1.60,1.60,2.00,2.00,2.80,2.40,2.20,1.80,1.40,1.40,2.80,2.00,2.00,1.60,1.60,1.20,1.40,1.00,2.00,1.60,2.00,1.60,2.20,2.20,1.80,1.60,1.80,1.40,3.00,2.80,2.00,1.60,2.60,2.80,2.00,1.40,1.80,1.40,1.40,1.00,3.40,3.20,1.80,2.00,2.60,3.00,1.40,1.40,1.40,1.20,1.80,1.20,1.00,0.80,1.80,2.00,1.60,1.80,1.40,1.20,1.00,0.80,1.00,0.80
"79999K",3.80,4.20,3.80,4.40,4.00,4.40,3.80,4.20,2.40,2.80,2.60,3.40,3.60,3.40,3.80,4.00,3.60,3.80,3.20,3.40,2.20,2.60,3.20,3.80,3.40,3.60,2.20,2.60,2.40,2.60,2.40,2.40,2.40,2.20,2.20,2.60,2.40,2.80,2.40,1.80,2.80,2.60,1.40,1.40,2.00,1.40,1.80,1.20,2.00,1.60,1.20,1.00,1.40,1.20,1.40,0.60,1.40,1.20,2.20,2.20,1.20,0.60,1.80,1.40,1.20,0.40,1.40,0.60,2.20,2.40,1.40,0.60,1.80,1.60,1.40,0.60,1.60,0.80,1.00,0.40,3.40,4.00,2.60,2.20,2.00,1.60,1.00,0.20,1.20,0.60,1.40,1.00,1.20,0.60,1.80,1.20,1.60,1.20,1.40,1.00,1.40,1.40,3.60,3.00
"79999L",2.60,3.40,4.00,5.20,4.00,4.40,3.00,3.40,2.40,2.60,1.80,1.60,3.60,4.40,3.80,4.40,3.20,3.80,3.40,3.40,2.00,2.00,2.60,2.40,3.00,3.60,2.40,2.20,2.40,2.60,2.20,2.40,2.40,2.00,1.60,1.40,1.80,1.80,2.20,2.20,2.60,2.40,1.40,1.20,1.80,1.60,1.80,1.20,1.60,1.00,1.20,1.00,1.40,1.20,1.20,0.40,1.40,1.00,2.00,2.00,1.40,0.80,1.60,1.20,1.20,0.60,1.20,0.40,2.00,2.40,1.40,0.80,1.60,1.20,1.40,0.60,1.60,0.80,1.20,0.60,3.60,4.00,2.00,2.00,1.40,1.00,1.40,0.60,1.40,0.80,1.40,0.80,1.20,0.60,1.80,1.40,1.80,1.40,1.40,1.40,1.40,1.40,3.00,2.00
"79999M",3.40,3.80,3.20,3.60,3.40,3.60,3.00,3.60,2.00,3.00,1.40,2.40,2.80,3.40,2.60,3.00,2.40,2.80,3.20,3.00,2.40,2.20,2.60,2.80,2.80,3.40,1.80,2.40,2.00,2.60,2.40,3.00,2.60,2.60,2.00,2.40,2.00,2.60,2.40,3.00,2.60,2.60,1.60,2.00,1.80,2.20,1.80,1.80,1.60,1.80,1.40,1.40,1.80,2.00,1.20,1.00,2.20,2.00,2.40,1.60,2.00,1.60,1.80,1.40,1.20,1.00,1.20,1.00,2.00,1.80,1.20,0.80,1.60,1.60,1.20,0.80,1.80,1.40,1.00,1.20,3.00,3.40,2.20,3.00,1.40,1.60,1.40,1.20,1.40,1.40,1.80,1.40,1.40,1.20,1.60,1.40,2.00,2.00,1.60,1.60,2.20,2.00,3.40,2.60
"79999N",2.00,2.00,1.40,0.40,1.20,1.00,1.20,0.20,1.60,1.40,2.00,1.00,2.00,2.20,1.80,1.20,1.40,0.60,2.20,2.40,1.80,1.20,1.20,0.20,1.20,0.60,1.60,1.00,1.40,0.60,1.60,1.40,1.20,0.80,1.60,1.00,2.20,1.60,1.40,1.20,1.60,1.60,1.80,1.80,3.00,2.60,2.00,1.60,2.00,2.20,2.60,2.20,1.40,1.00,1.60,0.80,1.60,1.20,2.60,1.80,2.80,2.00,3.80,3.60,2.40,1.60,3.40,2.60,3.40,3.60,3.20,2.60,2.40,2.40,2.60,1.80,1.80,1.80,1.40,1.00,1.60,1.60,1.60,1.20,2.00,1.60,1.20,0.40,1.20,0.20,1.20,0.40,1.40,0.80,1.20,0.20,1.20,0.40,1.40,0.80,1.20,0.40,1.20,0.20
"81002",3.60,4.00,3.40,3.80,4.40,4.40,2.60,2.80,2.40,2.60,2.20,2.20,3.20,3.40,3.40,3.60,3.00,3.40,3.60,4.00,2.00,1.60,2.60,2.60,3.20,3.20,2.20,1.80,2.20,2.60,2.20,2.40,2.60,2.00,1.60,1.40,3.20,3.00,2.80,2.20,3.00,2.60,1.80,2.00,2.60,3.00,2.60,2.80,2.60,2.20,2.40,1.60,1.80,1.60,1.20,0.60,1.60,1.40,2.40,2.60,1.20,0.60,1.80,2.00,1.20,0.60,1.40,1.00,2.60,2.20,1.80,1.00,1.80,2.00,1.40,1.00,1.40,0.80,1.00,0.80,3.80,3.60,1.80,1.80,1.40,0.60,1.00,0.20,1.20,0.60,1.20,1.00,1.00,0.60,2.00,2.00,2.20,1.40,1.80,1.60,1.80,1.40,3.20,2.80
