"31305",4.18,3.37,3.53,3.79,3.08,4.12,4.00,4.37,4.00,2.87,4.50,3.75,2.62,3.37,4.12,2.25,3.62,3.12,4.25,4.00,4.37,3.62,3.37,2.12,3.37,4.00,4.00
"31308",4.25,3.39,3.50,3.83,3.08,4.12,4.12,4.37,4.00,2.87,4.50,3.75,2.62,3.37,4.12,2.37,3.62,3.00,4.25,4.00,4.50,3.62,3.37,2.12,3.37,4.00,4.00
"31311A",4.43,3.35,3.46,3.95,3.08,4.08,4.25,4.62,4.00,2.87,4.37,3.75,2.75,3.62,4.12,2.12,3.62,3.12,4.25,4.00,4.62,3.50,3.37,2.12,3.50,3.75,3.87
"31311B",4.43,3.35,3.34,3.95,3.08,4.08,4.25,4.62,4.12,2.62,4.37,3.75,2.75,3.75,4.12,2.12,3.50,3.00,4.25,3.87,4.62,3.37,3.37,2.12,3.50,3.75,3.87
"31311C",4.37,3.37,3.46,4.00,3.08,4.08,4.12,4.62,4.00,2.75,4.37,3.75,3.00,3.75,4.12,2.12,3.62,3.25,4.12,3.87,4.62,3.50,3.37,2.12,3.50,3.75,4.00
"31311D",4.12,3.33,3.09,3.66,3.16,4.12,4.00,4.25,3.37,2.87,3.37,3.75,3.12,3.50,4.00,2.25,3.25,2.87,4.50,3.87,4.25,3.25,3.50,2.25,3.50,3.87,3.87
"31311E",4.18,3.25,3.31,3.75,2.87,4.16,4.00,4.37,3.87,2.87,4.25,3.50,2.75,3.37,4.25,2.12,3.25,2.87,4.25,3.75,4.62,3.25,3.00,2.12,3.37,3.62,4.00
"31314",4.12,3.37,3.50,3.79,3.08,4.04,3.87,4.37,3.75,2.87,4.37,3.87,3.00,3.50,4.12,2.12,3.62,3.25,4.12,3.62,4.25,3.50,3.37,2.00,3.62,4.12,3.87
"31317",4.25,3.35,3.40,3.79,3.12,4.08,4.12,4.37,4.00,2.62,4.37,3.87,2.75,3.50,4.12,2.12,3.62,3.12,4.12,3.62,4.25,3.50,3.37,2.12,3.50,4.12,4.00
"31321",3.87,3.12,3.53,3.70,3.12,4.08,3.62,4.12,3.75,2.87,4.25,3.87,2.75,3.50,4.37,2.12,3.50,3.37,4.12,3.62,4.12,3.62,3.37,2.12,3.37,3.12,3.75
"31323",3.93,3.10,3.28,3.54,2.95,3.91,3.87,4.00,3.25,3.00,3.75,3.25,2.75,3.12,3.87,2.75,3.50,3.00,3.87,3.12,4.00,3.37,3.00,2.62,3.50,3.25,4.00
"31502A",3.68,3.43,3.15,3.87,3.00,3.70,3.75,3.62,3.62,2.25,3.87,3.50,3.00,3.87,3.37,2.62,4.25,3.00,3.87,3.87,3.50,3.50,2.87,2.62,3.00,4.50,3.87
"31502B",2.87,3.22,2.43,3.70,3.37,2.58,2.87,2.87,3.12,3.00,2.12,3.50,2.62,3.12,2.25,3.50,4.37,2.12,2.62,3.00,3.62,2.50,3.50,3.12,2.62,4.50,2.87
"31505",2.93,3.20,2.93,3.95,3.45,2.83,2.87,3.00,3.25,3.25,3.25,3.75,2.75,3.75,2.75,2.75,4.37,2.50,3.00,3.12,3.75,2.75,3.50,3.12,2.87,4.50,2.75
"31508",3.68,3.33,3.15,3.70,3.08,3.45,3.87,3.50,3.25,2.87,3.75,3.37,3.00,3.75,3.25,2.75,4.25,2.87,3.50,3.37,3.12,3.12,3.25,2.62,3.12,4.50,3.62
"31511A",3.75,3.52,3.25,3.54,2.91,3.79,3.75,3.75,3.75,2.37,4.00,3.50,3.50,3.75,3.87,2.50,3.75,3.25,3.87,3.75,3.12,3.37,2.87,2.37,3.37,4.25,3.62
"31511B",3.81,3.41,3.12,3.50,3.12,3.62,3.87,3.75,3.37,2.75,3.75,3.75,3.25,3.62,3.50,2.87,4.12,2.87,3.50,3.37,2.75,3.12,3.12,2.50,3.12,4.50,3.87
"31511C",3.56,3.27,2.68,3.41,3.08,3.25,3.62,3.50,3.50,2.87,2.37,3.62,2.87,3.37,3.25,3.00,4.37,2.62,2.87,2.87,2.50,2.87,3.25,2.37,3.00,4.37,3.62
"31511D",3.87,3.35,3.00,3.50,3.25,3.25,3.87,3.87,3.50,2.75,3.12,3.62,3.12,3.75,3.25,3.00,4.37,3.00,3.12,3.37,2.37,3.12,3.37,2.75,3.00,4.12,3.37
"31511E",3.18,3.00,2.59,3.58,3.12,3.00,3.12,3.25,3.50,2.50,2.25,3.37,2.62,3.12,2.87,2.50,4.50,2.75,2.87,2.75,3.12,2.87,3.12,2.87,2.87,3.75,3.25
"31514",3.93,3.27,3.28,3.66,2.87,3.79,3.62,4.25,3.50,2.87,3.87,3.25,2.87,3.25,3.62,2.37,3.50,3.12,3.87,3.37,4.25,3.25,3.12,2.25,3.50,4.00,3.87
"31517A",3.93,3.33,3.46,3.75,3.08,3.70,3.75,4.12,3.50,3.00,3.62,3.50,3.12,3.50,3.62,2.25,3.62,3.50,3.75,3.62,4.12,3.75,3.37,2.37,3.62,3.87,3.75
"31517B",4.00,3.39,3.34,3.54,2.54,4.08,3.75,4.25,3.87,2.75,3.75,2.87,3.25,3.37,4.12,2.37,3.50,3.25,4.00,3.25,3.75,3.62,2.87,1.87,3.50,4.12,4.12
"31517C",3.68,3.37,3.37,3.45,3.16,3.66,3.75,3.62,3.50,2.87,3.87,3.62,3.25,3.50,3.62,2.50,3.62,3.12,3.50,3.62,3.25,3.62,3.37,2.50,3.37,4.00,3.87
"31517D",4.12,3.54,3.62,3.54,2.91,4.16,4.00,4.25,4.00,3.50,4.12,3.37,3.50,3.75,4.12,2.25,3.37,3.37,4.12,3.75,3.50,3.50,3.25,2.12,3.62,4.12,4.25
"31521",3.43,2.95,2.93,3.87,3.45,2.50,3.00,3.87,3.50,2.62,3.50,3.50,2.25,3.87,2.75,2.12,3.75,2.62,2.62,3.00,4.00,3.00,3.75,3.12,3.00,3.87,2.12
"32102A",5.00,4.00,4.03,4.04,2.04,4.41,5.00,5.00,4.62,2.37,4.12,2.25,4.62,4.12,3.75,2.50,3.00,4.62,4.87,4.75,5.00,5.00,2.00,1.87,4.00,3.50,4.62
"32102B",5.00,3.93,3.96,4.04,2.04,4.45,5.00,5.00,4.50,2.37,4.12,2.25,4.50,4.12,3.87,2.37,3.00,4.50,4.87,4.75,5.00,4.87,2.00,1.87,4.00,3.50,4.62
"32102E",4.87,3.85,3.71,3.83,1.66,4.50,4.87,4.87,4.12,2.25,3.75,1.87,4.25,3.62,3.87,2.50,3.00,4.37,4.87,4.50,4.87,4.50,1.62,1.50,4.00,3.75,4.75
"32102F",4.43,3.54,3.40,3.95,2.37,3.70,4.50,4.37,3.62,2.00,3.50,2.37,4.37,3.87,3.25,2.50,3.37,3.87,4.12,4.12,4.62,4.25,2.62,2.12,3.00,3.62,3.75
"32102J",5.00,3.83,4.06,4.00,2.25,4.33,5.00,5.00,4.00,2.37,4.25,2.37,4.62,4.25,3.75,2.37,2.87,4.75,4.75,4.50,4.87,4.87,2.37,2.00,3.87,3.62,4.50
"32102U",4.68,3.77,3.84,4.00,2.25,4.45,4.75,4.62,4.00,2.50,4.25,2.37,4.25,4.25,4.00,2.62,3.25,4.12,4.75,4.50,4.50,4.50,2.37,2.00,3.75,3.50,4.62
"32105A",4.62,3.75,3.56,3.95,2.00,4.41,4.62,4.62,3.75,2.50,3.37,2.00,4.25,3.75,4.00,2.87,3.37,4.00,4.75,4.50,4.75,4.37,2.12,1.87,3.50,3.62,4.50
"32105B",4.75,3.75,3.78,3.91,1.41,4.33,4.75,4.75,4.00,2.12,3.75,1.37,4.25,3.37,3.50,2.75,3.62,4.50,4.87,4.37,4.75,4.75,1.37,1.50,3.37,3.75,4.62
"32105D",4.75,3.81,3.71,3.95,1.54,4.37,4.75,4.75,3.87,2.00,3.62,1.50,4.37,3.37,3.62,2.75,3.62,4.50,4.87,4.37,4.87,4.75,1.50,1.62,3.62,3.87,4.62
"32105F",4.50,3.68,3.21,3.83,1.75,4.29,4.50,4.50,3.75,2.00,3.12,1.87,4.00,3.12,3.75,3.25,3.75,3.75,4.75,4.25,4.62,4.00,1.62,1.75,3.12,3.75,4.37
"32105G",4.81,3.83,3.71,4.00,1.83,4.41,4.75,4.87,3.87,2.00,3.50,1.87,4.62,3.75,3.75,2.75,3.37,4.62,4.87,4.50,4.87,4.75,1.75,1.87,3.62,3.62,4.62
"32108",4.68,3.87,3.53,3.95,1.83,4.33,4.75,4.62,4.00,1.75,3.50,2.00,4.12,3.62,3.62,2.75,3.50,4.37,4.75,4.25,4.75,4.50,1.75,1.75,3.62,4.50,4.62
"32111",4.75,3.89,3.59,3.91,1.75,4.54,4.75,4.75,4.12,1.75,3.62,2.00,4.50,3.50,4.00,2.75,3.50,4.50,4.87,4.25,4.75,4.50,1.62,1.62,3.75,4.00,4.75
"32113",4.62,3.93,3.50,3.87,1.58,4.54,4.62,4.62,4.12,1.75,3.50,1.75,4.50,3.37,4.00,2.87,3.50,4.37,4.87,4.25,4.75,4.37,1.50,1.50,3.62,4.25,4.75
"32114A",4.68,3.75,3.53,3.16,1.95,4.41,4.75,4.62,4.00,2.00,3.75,2.25,4.12,3.00,4.12,3.12,3.50,4.00,4.50,4.00,3.00,4.37,1.87,1.75,3.62,3.62,4.62
"32114B",4.87,3.87,3.65,3.16,1.58,4.58,4.87,4.87,4.25,1.75,3.87,1.75,4.12,2.62,4.25,3.12,3.50,4.50,4.75,4.25,3.37,4.50,1.50,1.50,3.87,3.62,4.75
"32114C",3.68,3.35,3.15,2.70,3.08,3.62,3.87,3.50,3.62,2.75,3.62,3.50,3.37,2.75,3.00,3.37,3.12,3.12,4.25,3.75,2.25,3.12,3.37,2.37,3.25,2.75,3.62
"32302",4.00,3.27,3.15,4.08,2.87,3.00,3.87,4.12,3.75,2.87,3.12,3.12,3.37,4.00,2.62,2.12,3.62,3.00,3.25,3.75,4.62,3.62,3.12,2.37,3.12,3.50,3.12
"32305",4.68,3.37,3.56,4.33,2.83,3.70,4.62,4.75,3.50,3.00,3.75,3.25,3.75,4.50,3.75,2.12,3.62,3.50,3.75,3.75,4.87,4.00,3.12,2.12,3.50,3.62,3.62
"32308",4.68,3.37,3.68,4.29,2.66,3.79,4.62,4.75,3.25,3.12,3.87,3.00,3.87,4.50,3.75,2.25,3.50,3.62,3.75,3.75,4.87,4.12,3.00,2.00,3.50,3.62,3.87
"32311A",4.37,3.14,3.34,4.33,2.70,3.58,4.12,4.62,3.12,2.87,3.37,3.00,3.25,4.37,3.87,2.12,3.75,3.37,3.50,3.62,4.87,3.75,3.00,2.12,3.25,3.50,3.37
"32311B",4.62,3.39,3.46,4.25,2.70,3.79,4.50,4.75,3.37,2.87,3.62,3.00,3.62,4.37,3.87,2.25,3.50,3.50,3.75,3.87,4.87,3.87,3.00,2.12,3.50,3.75,3.75
"32314",4.56,3.45,3.68,4.29,2.75,4.00,4.50,4.62,3.62,2.87,4.12,3.12,3.62,4.37,4.12,2.00,3.62,3.75,3.87,4.00,4.87,4.00,3.00,2.12,3.50,4.00,4.00
"32317",4.31,3.29,3.43,4.33,2.95,3.83,4.12,4.50,3.37,2.87,3.50,3.25,3.37,4.37,4.00,2.12,3.75,3.50,3.75,3.75,4.87,3.87,3.37,2.25,3.50,3.62,3.75
"32399A",4.18,3.29,3.40,4.20,2.95,3.50,4.00,4.37,3.37,2.75,3.50,3.12,3.25,4.12,3.62,2.12,3.75,3.50,3.50,3.75,4.75,3.87,3.37,2.37,3.50,3.75,3.37
"32399B",4.25,3.33,3.50,4.12,2.95,3.66,4.12,4.37,3.37,2.87,3.62,3.12,3.25,3.75,3.50,2.12,3.87,3.37,3.75,3.87,4.75,4.12,3.25,2.50,3.50,3.87,3.75
"32502",4.37,3.02,2.81,4.29,2.45,2.91,4.37,4.37,4.37,2.62,3.25,2.25,3.12,4.62,2.87,1.50,3.25,1.62,3.12,4.00,5.00,3.75,2.87,2.25,3.37,1.75,2.75
"32505",4.00,2.72,2.28,4.20,2.50,2.29,3.87,4.12,3.87,1.50,2.62,2.12,2.75,4.37,2.50,1.37,3.37,1.62,2.25,3.62,4.87,3.37,3.00,2.37,3.00,1.75,2.12
"32508",4.31,2.87,2.71,4.12,3.04,2.95,4.12,4.50,3.00,2.25,2.37,3.12,2.87,4.12,2.50,1.75,3.37,2.75,3.62,3.75,4.87,3.50,3.25,2.75,3.75,2.12,2.75
"32511",4.37,3.29,3.00,4.20,2.66,2.87,4.25,4.50,4.25,2.25,2.87,2.87,3.37,4.25,2.75,2.00,3.50,3.12,3.37,4.00,4.87,3.75,3.00,2.12,3.50,2.62,2.50
"32514",4.06,3.47,3.28,3.95,2.41,3.75,3.87,4.25,3.62,2.25,3.37,2.75,3.62,3.50,3.37,2.50,3.87,3.37,4.00,4.12,4.50,4.12,2.50,2.00,3.12,3.87,3.87
"32517",4.37,3.66,3.50,3.75,2.41,3.50,4.50,4.25,3.87,2.00,4.00,2.75,3.62,3.75,2.75,2.75,3.50,3.75,4.00,4.37,4.00,4.25,2.62,1.87,3.12,4.25,3.75
"32518",3.25,3.27,2.40,3.66,3.08,1.87,3.25,3.25,3.75,2.62,1.75,3.37,2.87,3.87,1.62,2.62,3.75,2.37,2.12,3.75,3.37,2.87,3.12,2.75,2.50,4.12,1.87
"32521",4.31,3.45,3.37,3.95,2.62,3.70,4.37,4.25,3.62,2.25,4.00,2.87,3.37,3.87,3.87,2.12,3.62,3.37,3.75,4.00,4.37,3.87,3.00,2.00,3.62,4.00,3.50
"32523",3.50,3.27,2.71,3.79,3.16,2.79,3.50,3.50,3.50,2.62,3.00,3.25,2.87,3.87,2.87,2.50,3.62,2.37,3.00,3.62,3.87,2.87,3.25,3.00,3.25,3.87,2.50
"32902",3.87,3.45,3.00,3.37,3.00,3.00,4.00,3.75,3.87,3.00,2.87,3.25,3.12,3.50,2.50,3.00,3.62,2.75,3.25,3.75,3.00,3.37,3.12,2.62,3.37,3.62,3.25
"32905",3.75,3.29,2.56,3.41,3.08,2.29,3.87,3.62,3.75,2.87,1.87,3.25,3.00,3.50,1.62,3.12,3.87,2.50,2.62,3.75,2.87,3.00,3.37,2.62,2.75,3.37,2.62
"32908",3.75,3.16,3.03,4.12,2.50,2.33,3.75,3.75,3.50,2.62,3.12,2.62,2.87,3.75,2.00,2.75,4.12,2.87,2.75,4.00,4.50,3.50,2.62,2.25,2.62,3.25,2.25
"32911",2.81,3.33,2.31,3.33,3.20,2.37,2.87,2.75,3.75,2.50,1.87,3.37,2.87,3.00,2.00,3.37,4.25,2.12,2.50,3.75,2.75,2.75,3.50,2.75,2.37,3.87,2.62
"32913",3.56,3.20,2.59,3.83,3.04,2.45,3.62,3.50,3.50,2.37,2.25,3.25,3.25,3.75,1.87,2.62,4.00,2.62,2.62,3.75,3.75,3.12,3.37,2.50,3.00,3.12,2.87
"32914",3.81,3.29,2.90,3.62,2.91,2.83,3.87,3.75,3.37,2.37,3.00,3.25,3.37,3.50,2.62,2.75,3.87,2.87,3.00,3.75,3.50,3.37,3.25,2.25,3.37,3.12,2.87
"32919",4.00,3.29,3.06,3.75,2.87,3.08,4.25,3.75,3.37,2.62,3.37,3.25,3.37,3.75,2.62,2.62,3.75,2.87,3.37,4.00,3.75,3.37,3.12,2.25,3.25,3.12,3.25
"32921",3.06,3.04,2.62,3.75,3.04,2.33,3.00,3.12,3.25,2.75,2.50,3.37,2.87,3.50,1.87,3.00,4.12,2.37,2.62,3.50,3.62,2.87,3.25,2.50,2.62,3.00,2.50
"32923",3.37,3.20,2.87,3.79,3.16,2.54,3.25,3.50,3.00,2.62,2.25,3.75,3.62,3.37,2.00,2.62,3.87,3.12,2.50,3.62,4.12,3.50,3.37,2.37,2.75,3.62,3.12
"32925",3.75,3.27,3.09,3.87,3.20,2.66,3.75,3.75,3.00,2.75,2.50,3.87,3.75,3.50,2.12,2.75,4.00,3.50,2.75,3.75,4.12,3.62,3.50,2.25,2.75,3.62,3.12
"32926",3.25,3.18,2.96,3.87,3.37,2.25,3.25,3.25,2.87,2.75,2.75,3.75,3.50,3.62,1.75,2.75,3.87,3.00,2.37,3.75,4.12,3.37,3.75,2.62,2.50,3.75,2.62
"32928",3.00,3.06,2.68,3.83,3.37,1.95,2.75,3.25,2.87,2.75,1.87,3.75,3.12,3.50,1.75,2.12,4.12,3.00,1.87,4.00,3.87,3.12,3.75,2.62,2.87,3.37,2.25
"32931",3.06,3.12,2.90,4.00,3.45,2.45,3.00,3.12,3.50,3.00,2.62,3.62,3.25,3.87,2.50,2.12,3.25,3.00,2.37,3.87,4.87,3.00,3.87,2.87,3.00,3.00,2.50
"32996A",3.75,3.58,3.40,3.66,3.25,3.75,3.75,3.75,3.37,3.25,3.37,3.87,3.62,3.62,3.50,2.75,3.25,3.50,3.62,3.87,4.12,3.50,3.50,2.37,3.62,4.25,4.12
"32996B",4.12,3.45,3.56,3.66,3.37,3.50,3.87,4.37,3.25,3.00,3.50,4.12,3.75,3.62,3.00,2.62,2.87,3.62,3.62,3.75,4.50,4.12,3.50,2.50,3.50,3.87,3.87
"32996C",3.75,3.37,3.28,3.20,3.08,3.79,3.87,3.62,3.00,2.87,3.25,3.75,3.62,3.25,3.50,2.87,3.25,3.50,3.75,3.62,3.12,3.50,3.37,2.12,3.50,3.62,4.12
"32999A",4.31,3.41,3.37,4.00,3.20,3.37,4.12,4.50,3.12,2.87,3.37,3.75,3.75,3.50,3.00,2.75,4.00,3.62,3.37,3.75,4.50,3.62,3.62,2.25,3.37,3.75,3.75
"32999B",3.18,3.10,2.93,4.00,3.29,2.45,3.00,3.37,3.12,3.12,2.37,3.50,3.12,3.87,1.87,2.75,4.00,3.12,2.62,3.75,4.12,3.12,3.62,2.75,2.50,3.37,2.87
"32999C",3.56,3.25,2.96,3.75,3.16,2.50,3.37,3.75,3.12,2.50,2.75,3.00,3.12,3.37,2.25,2.75,3.87,3.25,2.50,3.75,4.00,3.37,3.50,3.00,2.87,3.87,2.75
"32999D",2.56,3.02,2.56,3.54,3.29,2.00,2.25,2.87,2.75,2.62,2.25,3.12,2.87,3.00,1.62,3.12,4.00,2.50,2.00,3.25,3.62,2.87,3.50,3.25,2.12,4.00,2.37
"32999E",3.25,3.06,2.90,4.04,3.33,2.20,3.00,3.50,3.12,2.62,2.37,3.75,3.25,3.62,1.87,2.50,3.87,3.25,2.37,3.75,4.62,3.37,3.50,2.75,2.25,3.50,2.37
"34002A",4.37,3.62,3.12,2.75,2.79,4.25,4.50,4.25,2.87,2.75,2.00,3.12,3.37,3.12,4.62,4.25,3.00,4.12,4.00,3.62,2.12,3.62,3.25,2.00,3.50,4.12,4.12
"34002B",4.43,3.14,2.62,2.62,1.87,4.37,4.50,4.37,2.25,1.75,1.50,2.12,2.50,2.12,4.75,4.50,3.75,4.00,4.00,2.37,2.00,3.25,2.00,1.50,3.25,4.00,4.37
"34002C",4.68,3.18,2.75,2.45,1.95,4.37,4.75,4.62,2.50,2.00,1.62,2.12,3.00,2.25,4.87,4.12,3.37,4.12,3.87,2.37,1.75,3.25,2.25,1.50,3.00,4.12,4.37
"34002D",4.37,3.66,3.53,2.83,3.25,4.33,4.37,4.37,3.75,3.25,3.00,3.75,3.37,3.62,4.50,3.50,2.75,4.00,4.25,4.00,2.12,3.87,3.62,2.37,3.50,3.87,4.25
"34002E",4.56,3.66,3.78,2.91,3.20,4.54,4.62,4.50,4.00,2.75,4.12,3.87,3.62,3.75,4.62,2.62,2.75,4.12,4.37,4.12,2.25,4.12,3.50,2.25,3.62,4.00,4.62
"34002F",4.12,3.56,3.50,2.91,3.20,4.37,4.25,4.00,3.62,2.87,3.75,3.50,3.62,3.50,4.37,3.00,3.00,3.75,4.25,3.50,2.25,3.62,3.50,2.62,3.37,4.25,4.50
"34002G",4.12,3.56,3.50,2.95,3.12,4.25,4.12,4.12,3.37,3.12,3.37,3.75,3.50,3.37,4.12,3.12,3.12,3.75,4.12,3.87,2.37,3.75,3.50,2.12,3.25,4.25,4.50
"34002H",3.37,3.37,2.90,2.87,3.08,3.29,3.37,3.37,3.37,3.37,2.37,3.62,2.75,3.25,2.75,3.75,3.37,3.00,3.50,3.25,2.00,2.87,3.25,2.37,3.12,4.00,3.62
"34002J",3.87,3.37,2.84,3.08,3.08,3.12,4.00,3.75,3.00,2.87,2.37,3.37,3.37,3.00,2.87,3.50,3.75,3.25,3.00,3.00,2.50,2.87,3.37,2.50,3.37,4.00,3.50
"34002L",3.93,3.41,3.18,2.75,3.08,4.04,4.00,3.87,3.12,3.62,2.00,3.50,3.12,3.37,4.50,3.50,3.12,3.75,3.87,3.50,1.75,3.37,3.37,2.37,3.37,3.87,3.75
"34002M",3.68,3.39,3.00,2.83,3.00,3.75,3.62,3.75,3.25,2.87,2.50,3.62,3.12,2.87,3.25,3.50,4.00,3.37,3.75,3.50,1.62,3.25,3.37,2.00,2.87,4.12,4.25
"34005",4.25,3.50,3.40,3.00,3.29,3.87,4.25,4.25,3.62,3.25,3.12,3.75,3.50,3.50,4.00,3.25,3.50,3.62,4.00,3.62,2.00,3.62,3.62,2.50,3.12,3.87,3.62
"34008",4.12,3.52,3.46,2.83,3.04,3.95,4.12,4.12,3.50,3.37,3.25,3.62,3.75,3.62,4.50,3.00,2.37,3.87,3.75,3.50,2.50,3.37,3.25,2.25,3.62,3.75,3.62
"34011",4.12,3.41,3.34,2.66,3.29,3.50,4.25,4.00,3.37,3.75,2.50,3.75,3.00,3.37,3.87,3.25,2.50,3.87,3.50,3.75,2.12,3.25,3.62,2.50,3.75,3.37,3.12
"34014",4.06,3.56,3.37,2.79,3.25,3.66,4.00,4.12,3.37,3.37,2.50,3.75,3.62,3.50,3.87,3.12,2.87,3.87,3.62,3.62,2.00,3.75,3.50,2.50,3.62,4.00,3.50
"34017",3.68,3.43,3.28,2.91,3.16,3.54,3.75,3.62,3.25,3.12,2.50,3.37,3.00,3.25,3.62,3.25,3.12,4.00,3.50,3.50,2.37,3.50,3.62,2.50,3.50,4.12,3.50
"34021",3.43,3.20,3.09,3.08,3.12,3.33,3.37,3.50,2.75,3.00,2.25,3.37,3.00,3.25,3.37,3.37,3.50,3.75,3.50,3.12,2.50,3.37,3.25,2.75,3.37,3.62,3.12
"34023A",4.31,3.29,3.12,2.87,2.41,4.20,4.37,4.25,2.75,2.75,2.75,3.00,3.12,2.75,4.50,3.75,3.50,3.75,4.00,3.00,2.37,3.25,2.37,1.87,3.75,3.37,4.12
"34023B",4.31,3.37,3.00,2.58,2.62,3.91,4.37,4.25,3.00,2.75,2.37,3.00,3.25,2.62,4.00,4.00,3.50,3.62,3.75,3.12,1.62,3.25,2.75,2.12,3.37,3.50,4.00
"34026",4.00,3.27,3.21,3.00,3.25,3.20,4.25,3.75,3.12,3.00,3.00,3.50,3.50,3.37,3.25,2.50,3.62,3.62,3.25,3.25,2.00,3.25,3.50,2.75,3.62,3.62,3.12
"34028B",3.62,3.33,3.09,3.04,3.45,3.04,3.62,3.62,3.12,3.37,2.62,3.75,3.37,3.37,2.75,2.75,3.75,3.25,3.12,3.62,2.00,3.12,3.62,3.00,3.50,3.62,3.25
"34028C",3.37,3.20,2.90,2.83,3.29,3.00,3.25,3.50,3.25,3.12,2.37,3.50,2.87,2.75,2.62,3.62,4.12,3.12,3.12,3.50,1.62,3.00,3.50,2.87,2.62,3.37,3.25
"34032",3.75,3.33,3.56,2.66,3.00,3.91,3.62,3.87,3.00,2.87,3.62,3.62,3.75,2.87,3.87,2.87,3.37,3.87,3.87,3.12,1.75,3.87,3.25,2.12,3.62,3.62,4.00
"34035A",4.75,3.41,2.87,2.62,1.91,4.50,4.87,4.62,2.75,2.37,1.75,2.37,3.25,2.00,4.75,4.50,4.12,4.00,4.12,2.50,1.75,3.37,2.12,1.25,3.62,3.87,4.62
"34035B",4.50,3.29,2.71,3.04,2.41,3.87,4.50,4.50,3.00,2.37,1.87,2.87,2.75,2.37,4.12,3.62,3.87,3.37,3.62,3.12,2.87,3.25,2.75,1.62,3.50,3.75,3.87
"34035C",4.68,3.60,3.21,3.00,2.79,4.04,4.87,4.50,3.12,3.00,2.37,3.12,3.50,2.87,4.50,3.87,3.75,4.00,3.62,3.25,2.37,3.50,3.12,2.12,3.75,4.12,4.00
"34035D",4.37,3.50,2.87,2.66,2.41,4.25,4.37,4.37,2.75,2.25,1.75,3.00,3.25,2.12,4.75,4.25,4.00,4.12,3.62,3.00,1.87,3.37,2.75,1.50,3.50,4.25,4.37
"34035E",4.81,3.29,2.65,2.50,1.33,4.75,5.00,4.62,2.50,1.87,1.37,1.62,3.00,1.50,5.00,5.00,4.37,4.00,4.50,2.25,1.62,3.37,1.25,1.12,3.25,3.75,4.75
"34038A",4.62,3.60,3.43,3.25,2.79,4.50,4.62,4.62,3.12,2.87,3.37,3.12,3.75,3.25,5.00,3.62,4.12,4.00,4.25,3.37,2.37,3.50,3.12,2.12,3.75,4.00,4.25
"34038B",4.62,3.79,3.43,3.16,3.20,4.25,4.62,4.62,3.50,3.00,3.12,3.75,4.00,3.50,4.62,3.62,3.87,3.87,4.00,3.75,2.12,3.75,3.62,2.25,3.75,4.12,4.12
"34038C",4.56,3.33,3.43,3.37,2.79,4.25,4.62,4.50,3.00,2.75,3.62,3.12,3.50,3.75,4.62,3.12,4.12,3.87,3.87,3.12,2.25,3.50,3.12,2.12,3.62,3.62,4.25
"34038D",4.37,3.45,3.31,3.20,2.58,4.20,4.37,4.37,3.12,2.75,3.12,2.87,3.12,3.25,4.50,3.62,4.12,3.87,3.87,3.25,2.25,3.50,2.87,2.00,3.75,3.87,4.25
"34038E",4.68,3.66,3.71,3.29,2.87,4.58,4.75,4.62,3.75,3.12,4.00,3.75,3.62,3.62,4.75,3.12,3.87,4.12,4.37,3.50,2.37,3.62,3.00,1.87,3.87,4.12,4.62
"34038F",4.12,3.33,2.93,3.45,2.75,4.00,4.00,4.25,3.12,2.50,2.75,3.00,2.87,3.00,4.37,3.75,4.25,3.50,3.75,3.25,3.12,3.00,2.87,2.37,3.25,3.75,3.87
"34041",4.56,3.62,3.34,3.33,2.33,4.37,4.62,4.50,3.25,2.75,3.00,2.87,3.87,2.75,4.62,3.75,3.75,4.25,4.12,3.12,3.50,3.37,2.50,1.62,3.75,4.00,4.37
"34044",4.12,3.35,2.81,3.16,2.91,3.83,4.25,4.00,3.12,2.87,2.00,3.25,2.87,2.87,4.25,3.75,4.12,3.50,3.62,3.12,2.50,2.87,3.12,2.37,3.37,3.87,3.62
"34047A",4.56,3.18,3.62,3.45,2.33,4.45,4.62,4.50,2.87,2.75,4.00,3.25,3.25,3.75,4.37,2.37,4.12,4.12,4.50,3.37,2.50,3.62,2.37,1.37,3.37,3.87,4.50
"34047B",4.68,3.37,2.90,2.91,2.12,4.41,4.87,4.50,2.87,2.75,1.87,2.62,3.00,2.37,4.37,4.25,4.25,3.62,4.25,2.75,2.12,3.37,2.37,1.37,3.25,4.12,4.62
"34047C",4.62,2.85,2.68,3.12,1.87,3.54,4.75,4.50,2.25,2.25,1.50,2.37,2.87,2.37,3.75,3.12,4.37,3.87,3.12,2.00,2.62,3.12,1.75,1.50,3.25,3.62,3.75
"34047E",4.68,3.37,2.87,2.95,1.70,4.70,4.87,4.50,3.12,2.25,1.62,2.00,2.87,2.00,4.87,4.62,4.62,4.12,4.50,2.50,2.25,3.50,1.87,1.25,3.25,3.87,4.75
"34047F",3.06,2.81,2.65,3.91,2.58,2.16,3.12,3.00,2.75,2.25,3.62,2.62,2.50,3.37,1.62,2.37,4.62,2.25,2.12,2.62,3.75,2.50,2.87,2.25,2.87,3.75,2.75
"34051",4.75,2.95,3.09,3.41,2.20,3.75,4.87,4.62,2.62,2.50,2.62,2.75,2.87,3.12,4.00,3.00,4.50,4.00,3.50,2.37,2.62,3.25,2.37,1.50,3.25,3.62,3.75
