"63047",3.66,2.33,2.00,6.00,5.00,4.00,4.00,5.00,6.00
"63099B",6.00,1.66,2.00,5.33,3.66,3.33,1.00,4.00,0.00
"63099C",5.00,3.00,2.33,6.00,3.66,3.00,4.00,1.00,0.00
"63099D",6.00,2.00,1.66,2.33,4.00,5.33,1.00,6.00,5.00
"65002",4.00,1.66,2.00,5.00,5.66,3.66,5.00,4.00,1.00
"65005",4.00,2.00,2.33,5.00,6.00,3.00,5.00,4.00,1.00
"65008A",4.00,2.00,2.66,6.00,5.00,4.00,4.00,5.00,0.00
"65008B",2.66,3.00,4.33,5.33,6.33,2.33,5.00,4.00,3.00
"65011",5.33,2.00,2.00,5.66,4.00,3.66,4.00,1.00,5.00
"65014",5.33,1.66,1.66,4.33,4.33,3.66,1.00,5.00,4.00
"65017",5.33,2.00,2.00,5.33,4.00,3.66,4.00,1.00,5.00
"65021",6.00,2.00,3.66,2.66,3.66,3.00,1.00,3.00,5.00
"65023",6.33,2.00,2.33,3.00,4.33,3.33,1.00,5.00,0.00
"65026",6.00,2.66,4.33,3.33,5.66,3.66,1.00,5.00,0.00
"65028",6.33,2.33,2.00,4.33,3.66,5.33,1.00,6.00,4.00
"65032",6.33,1.66,2.00,2.66,3.00,3.33,1.00,6.00,0.00
"65035",6.00,1.66,2.33,3.00,4.33,3.66,1.00,5.00,6.00
"65038A",6.33,1.66,2.00,2.33,3.00,3.33,1.00,6.00,0.00
"65038B",6.66,1.66,2.00,2.33,2.33,3.33,1.00,6.00,0.00
"65041",6.33,1.66,2.33,2.66,3.33,3.33,1.00,0.00,0.00
"65099A",6.66,1.66,2.00,2.66,2.33,3.00,1.00,0.00,0.00
"65099B",5.00,1.66,1.66,3.33,3.66,4.33,1.00,6.00,5.00
"66002",5.00,3.00,2.00,6.00,4.00,3.66,4.00,1.00,0.00
"66005",4.00,3.33,2.33,6.00,3.00,5.00,4.00,6.00,0.00
"66008",5.33,2.66,2.33,6.33,4.00,3.00,4.00,1.00,0.00
"66011",4.66,2.00,2.33,6.33,2.33,3.00,4.00,1.00,0.00
"66014",3.66,2.33,2.00,6.00,2.00,3.00,4.00,1.00,0.00
"66017",5.00,3.00,2.33,5.66,2.00,3.33,4.00,1.00,0.00
"66021",4.66,2.66,3.33,6.33,2.00,3.33,4.00,1.00,0.00
"66023",5.33,2.33,2.00,6.33,4.00,2.66,4.00,1.00,5.00
"66097",6.33,3.33,2.33,2.66,2.33,4.33,1.00,6.00,0.00
"66099A",6.33,2.66,2.33,3.33,2.66,3.33,1.00,0.00,0.00
"66099B",5.33,2.00,1.66,5.00,1.66,3.33,1.00,4.00,6.00
"66099D",5.00,3.66,2.00,6.00,3.00,4.00,4.00,1.00,0.00
"67002",6.66,1.66,2.00,3.33,2.33,3.33,1.00,6.00,4.00
"67005",6.66,1.66,1.66,2.33,2.33,3.00,1.00,0.00,0.00
"67008",6.66,2.33,2.00,2.33,3.00,3.66,1.00,6.00,0.00
"67011",6.00,1.66,1.66,3.33,2.00,3.33,1.00,6.00,4.00
"68002",6.00,2.00,2.33,5.00,4.00,2.66,1.00,4.00,5.00
"68005A",3.33,2.00,4.66,4.66,6.00,3.00,5.00,4.00,3.00
"68005B",4.66,2.33,6.33,3.66,3.66,2.66,3.00,1.00,0.00
"68005C",5.66,2.33,3.00,4.33,5.00,3.33,1.00,5.00,4.00
"68008",4.33,2.00,2.66,5.33,5.66,2.66,5.00,4.00,1.00
"68014A",6.00,2.00,2.33,3.66,4.66,5.33,1.00,6.00,5.00
"68014B",3.66,2.00,2.33,3.66,6.33,5.00,5.00,6.00,0.00
"68017A",3.66,2.66,4.33,5.33,6.33,3.00,5.00,4.00,3.00
"68017B",3.33,2.00,3.00,5.66,4.33,3.00,4.00,5.00,0.00
"68021",3.00,2.00,2.33,6.00,4.33,4.66,4.00,6.00,5.00
"68023",5.00,2.00,2.00,4.00,6.00,3.00,5.00,1.00,4.00
"68026",2.66,2.00,4.33,5.00,6.00,3.00,5.00,4.00,3.00
"68028",3.66,2.00,2.33,5.33,5.66,3.00,5.00,4.00,0.00
"68032A",3.66,2.00,2.00,5.33,2.66,4.33,4.00,6.00,1.00
"68032B",5.00,2.00,5.66,4.00,3.33,2.66,3.00,1.00,4.00
"68035",4.66,2.00,2.00,6.00,3.00,2.66,4.00,1.00,0.00
"68038",3.00,2.66,3.66,6.66,2.66,2.66,4.00,3.00,0.00
"68041",4.00,2.33,3.00,6.00,5.00,3.33,4.00,5.00,0.00
"69999A",3.00,2.00,2.00,6.00,4.66,2.66,4.00,5.00,0.00
"69999B",3.00,2.00,2.33,6.00,4.66,2.66,4.00,5.00,0.00
"69999D",3.33,2.00,2.33,5.00,6.00,2.66,5.00,4.00,0.00
"72002A",5.66,3.33,2.00,3.33,5.66,3.66,5.00,1.00,0.00
"72002B",6.00,2.66,2.00,3.00,6.00,3.66,5.00,1.00,0.00
"72002C",6.00,3.00,2.33,4.00,5.00,3.00,1.00,5.00,4.00
"72002D",6.00,3.00,3.00,3.33,5.00,3.66,1.00,5.00,0.00
"72002E",6.00,2.66,3.66,3.33,5.00,3.00,1.00,5.00,0.00
"72002F",6.00,2.33,2.00,3.33,4.66,3.00,1.00,5.00,0.00
"72002G",6.33,2.66,1.66,2.66,5.66,3.66,1.00,5.00,0.00
"73002",6.66,2.00,1.66,2.00,2.66,3.33,1.00,6.00,0.00
"73005",6.66,2.00,1.66,2.00,2.66,3.00,1.00,0.00,0.00
"73011",6.66,2.00,1.66,2.33,2.66,2.66,1.00,0.00,0.00
"73099A",7.00,2.00,1.66,2.00,2.33,2.33,1.00,0.00,0.00
"73099B",6.66,2.00,1.66,1.66,2.33,4.66,1.00,6.00,0.00
"73099C",6.66,2.00,1.66,2.33,3.33,4.00,1.00,6.00,0.00
"73099D",6.00,2.66,1.66,2.66,5.00,5.33,1.00,6.00,5.00
"79002A",6.66,4.00,2.33,2.33,2.66,2.66,1.00,2.00,0.00
"79002B",6.00,2.66,2.00,3.33,3.33,5.00,1.00,6.00,0.00
"79005",6.66,2.66,2.00,2.33,2.66,2.66,1.00,0.00,0.00
"79008",5.33,2.66,2.00,2.00,3.66,5.33,1.00,6.00,5.00
"79011",5.66,2.33,1.66,2.00,3.33,5.00,1.00,6.00,0.00
"79015",5.66,4.66,2.00,2.33,3.66,3.66,1.00,2.00,0.00
"79016",5.00,2.66,2.00,6.00,4.00,2.66,4.00,1.00,5.00
"79017A",6.00,2.33,2.33,3.00,2.33,2.33,1.00,0.00,0.00
"79017B",6.66,2.00,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"79017C",6.33,2.00,3.33,2.66,2.66,2.33,1.00,3.00,0.00
"79017D",6.33,3.33,2.33,2.00,2.33,2.33,1.00,2.00,0.00
"79021",6.66,2.33,1.66,2.00,3.00,3.00,1.00,0.00,0.00
"79030B",6.66,2.33,3.33,1.66,2.33,2.66,1.00,3.00,0.00
"79033",6.66,2.66,3.33,1.66,2.66,2.33,1.00,3.00,0.00
"79036",6.33,2.33,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"79041",6.66,2.66,2.33,1.66,2.33,2.33,1.00,0.00,0.00
"79806",6.00,5.00,3.33,4.33,3.00,3.00,1.00,2.00,4.00
"79855",6.66,2.66,1.66,2.00,3.33,2.33,1.00,5.00,0.00
"79856",6.66,3.00,2.33,2.00,2.66,2.66,1.00,0.00,0.00
"79858",6.66,3.66,2.00,2.00,2.33,4.00,1.00,6.00,2.00
"79999A",6.33,3.33,2.00,1.66,2.66,4.33,1.00,6.00,0.00
"79999B",6.66,2.33,1.66,2.00,2.33,2.66,1.00,0.00,0.00
"79999C",6.33,5.00,2.33,2.66,4.00,3.00,1.00,2.00,5.00
"79999D",6.66,3.00,2.00,3.00,5.33,4.33,1.00,5.00,6.00
"79999E",6.33,2.66,2.00,2.66,5.00,3.33,1.00,5.00,0.00
"79999F",6.66,2.33,2.00,1.66,3.00,3.00,1.00,0.00,0.00
"79999G",6.66,3.66,2.00,1.66,3.00,3.33,1.00,2.00,0.00
"79999H",6.66,2.66,2.33,1.66,2.33,2.66,1.00,0.00,0.00
"79999J",6.66,3.66,2.00,2.00,3.33,2.66,1.00,2.00,0.00
"79999K",5.33,3.33,2.00,3.00,6.33,4.66,5.00,1.00,6.00
"79999L",5.33,3.66,2.00,3.33,6.33,4.66,5.00,1.00,6.00
"79999M",5.33,3.33,2.00,3.33,6.33,4.66,5.00,1.00,6.00
"79999N",6.66,2.00,2.00,2.00,3.00,2.66,1.00,0.00,0.00
"81002",5.66,3.00,1.66,3.00,6.00,5.00,5.00,1.00,6.00
"81005A",6.00,2.66,1.66,3.00,6.00,4.33,5.00,1.00,6.00
"81005B",6.00,2.00,1.66,2.66,6.33,4.00,5.00,1.00,6.00
"81008",5.66,2.33,2.00,3.33,6.33,5.33,5.00,1.00,6.00
"81011",5.66,2.33,2.00,3.33,6.33,5.00,5.00,1.00,6.00
"81017",5.33,2.00,2.00,3.66,6.33,5.33,5.00,6.00,1.00
"83002A",6.00,3.00,2.00,2.00,3.33,5.33,1.00,6.00,0.00
"83002B",6.00,3.33,2.00,1.66,3.33,5.33,1.00,6.00,0.00
"83002C",6.00,3.00,2.00,2.33,2.66,5.00,1.00,6.00,0.00
"83002D",6.00,3.66,2.00,1.66,2.66,5.33,1.00,6.00,2.00
"83005A",5.66,3.00,2.00,1.66,3.00,5.33,1.00,6.00,0.00
"83005B",5.66,2.66,2.00,2.33,3.66,5.33,1.00,6.00,0.00
"83008A",5.66,2.66,2.00,2.00,3.00,5.00,1.00,6.00,0.00
"83008C",6.00,2.66,2.00,2.00,3.00,5.00,1.00,6.00,0.00
"83008D",5.33,2.66,2.00,2.33,3.33,5.66,6.00,1.00,0.00
"85112",6.66,3.00,2.00,1.66,2.66,3.33,1.00,6.00,0.00
"85113",6.66,2.66,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"85116A",6.66,2.66,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"85116B",6.66,3.00,2.00,1.66,2.33,3.00,1.00,0.00,0.00
"85116C",6.66,3.00,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"85118",6.66,3.33,2.00,1.66,2.33,2.66,1.00,2.00,0.00
"85119A",6.66,3.00,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"85119B",6.66,2.66,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"85123A",6.66,4.00,2.00,3.00,3.33,3.00,1.00,2.00,0.00
"85123B",6.66,3.33,2.00,1.66,2.33,3.00,1.00,2.00,0.00
"85126",6.66,2.66,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"85128A",6.66,2.33,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"85128B",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85132",6.66,2.66,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85302A",6.66,3.33,1.66,1.66,3.00,3.66,1.00,6.00,0.00
"85302B",6.66,3.00,1.66,1.66,2.66,3.66,1.00,6.00,0.00
"85305A",6.33,2.33,1.66,1.66,3.00,3.33,1.00,6.00,0.00
"85305B",6.66,2.33,2.66,1.66,2.66,3.33,1.00,6.00,0.00
"85305C",6.66,2.33,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"85305D",6.00,2.00,2.00,3.00,4.66,4.33,1.00,5.00,6.00
"85308",6.66,2.66,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"85311A",6.66,3.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85311B",6.66,3.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85314",6.66,2.66,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"85317",6.66,2.33,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85321",6.66,3.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"85323A",6.66,3.66,1.66,1.66,2.66,3.33,1.00,2.00,0.00
"85323B",6.66,3.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85326",6.66,3.66,1.66,1.66,2.66,3.33,1.00,2.00,0.00
"85328A",6.66,3.33,1.66,1.66,2.66,2.66,1.00,2.00,0.00
"85328B",6.66,2.66,1.66,1.66,3.00,3.33,1.00,6.00,0.00
"85502",6.66,3.33,1.66,1.66,2.33,3.33,1.00,2.00,6.00
"85505",6.66,2.66,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85508",6.66,2.66,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"85511",6.66,3.00,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"85514",6.66,3.66,1.66,1.66,2.33,3.66,1.00,6.00,2.00
"85599A",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85599B",6.00,3.33,1.66,2.00,3.33,3.00,1.00,2.00,5.00
"85599C",6.66,3.00,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"85702",6.66,2.66,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"85705",6.66,3.33,1.66,1.66,2.00,4.00,1.00,6.00,2.00
"85708",6.66,3.00,2.00,1.66,2.66,3.33,1.00,6.00,0.00
"85711A",6.66,2.33,1.66,2.00,2.33,3.00,1.00,0.00,0.00
"85711B",6.66,2.33,1.66,2.00,2.66,2.66,1.00,0.00,0.00
"85714A",6.33,2.66,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85714B",6.33,2.33,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"85714C",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85714D",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85717A",6.66,3.66,1.66,1.66,2.33,3.33,1.00,2.00,6.00
"85717B",6.66,2.66,1.66,1.66,2.33,4.00,1.00,6.00,0.00
"85721",6.66,3.33,1.66,1.66,2.33,3.33,1.00,2.00,6.00
"85723",6.66,2.66,1.66,1.66,2.00,3.33,1.00,6.00,0.00
"85726",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85728A",6.66,3.66,1.66,1.66,2.00,3.66,1.00,2.00,6.00
"85728B",6.66,3.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85902A",6.66,2.33,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"85902B",6.66,2.33,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"85905",6.66,3.66,2.00,1.66,2.33,3.33,1.00,2.00,0.00
"85908",6.66,3.66,2.00,1.66,2.33,2.66,1.00,2.00,0.00
"85911",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85914",6.66,2.66,2.33,1.66,2.33,3.00,1.00,0.00,0.00
"85917",6.66,2.66,2.00,1.66,2.66,3.66,1.00,6.00,0.00
"85921A",6.66,2.66,4.00,2.00,2.33,3.33,1.00,3.00,0.00
"85921B",6.66,2.66,4.00,2.00,2.33,3.33,1.00,3.00,0.00
"85921C",6.66,2.66,4.00,2.00,2.33,2.66,1.00,3.00,0.00
"85921D",6.33,2.66,4.00,2.00,2.33,2.33,1.00,3.00,0.00
"85923",6.33,2.66,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"85926",6.66,2.33,1.66,1.66,2.33,4.00,1.00,6.00,0.00
"85928A",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85928B",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85928C",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85928D",6.33,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85932",6.66,2.33,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"85935",6.33,2.66,1.66,2.33,4.00,3.33,1.00,5.00,0.00
"85938",6.66,2.33,1.66,2.00,2.66,2.33,1.00,0.00,0.00
"85944",6.66,2.33,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"85947",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85951",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"85953",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85956A",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"85956C",6.33,2.00,2.00,1.66,2.33,3.00,1.00,6.00,0.00
"85998",6.33,2.33,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"85999A",6.66,2.33,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"85999B",6.66,2.33,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"85999C",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"85999D",6.66,2.33,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"85999E",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"85999F",6.66,2.66,1.66,1.66,2.33,2.33,1.00,0.00,0.00
"87102A",6.66,2.33,1.66,1.66,3.00,3.00,1.00,0.00,0.00
"87102B",6.66,2.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"87102C",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87102D",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"87102E",6.66,2.66,1.66,1.66,2.66,4.00,1.00,6.00,0.00
"87102F",6.66,2.00,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"87105",6.66,2.00,1.66,2.00,2.66,2.33,1.00,0.00,0.00
"87108",6.66,2.00,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"87111",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87114",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87121",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87202A",6.66,3.66,1.66,1.66,2.66,3.33,1.00,2.00,0.00
"87202C",6.66,3.00,1.66,2.66,2.66,3.33,1.00,0.00,0.00
"87302",6.66,2.00,2.00,1.66,2.66,2.33,1.00,0.00,0.00
"87305B",6.66,2.00,2.00,1.66,2.66,2.33,1.00,0.00,0.00
"87308",6.66,2.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"87311",6.66,2.00,2.00,1.66,2.66,3.00,1.00,0.00,0.00
"87314",6.66,2.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"87317",6.66,2.00,1.66,1.66,2.66,3.33,1.00,6.00,0.00
"87402A",6.66,2.00,2.00,1.66,2.66,2.66,1.00,0.00,0.00
"87402B",6.66,2.00,1.66,1.66,2.66,3.00,1.00,0.00,0.00
"87502A",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87502B",6.66,2.33,1.66,1.66,3.00,2.66,1.00,0.00,0.00
"87505",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87508",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"87511",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87602",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87605",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87608",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87702",6.66,2.00,1.66,1.66,2.33,2.33,1.00,0.00,0.00
"87705",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87708",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87711",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87714A",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87714B",6.66,2.00,1.66,1.66,2.66,2.66,1.00,0.00,0.00
"87714C",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87802",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87808",6.66,2.00,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"87811",6.66,2.00,2.00,1.66,2.33,3.00,1.00,0.00,0.00
"87814",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87817",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899A",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899B",6.33,2.00,1.66,2.00,2.66,3.00,1.00,0.00,0.00
"87899C",6.66,2.00,1.66,2.00,3.00,3.00,1.00,0.00,0.00
"87899D",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87899E",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899F",6.66,2.33,1.66,1.66,2.33,3.00,1.00,0.00,0.00
"87899G",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899H",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899J",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87899K",6.66,2.00,2.00,1.66,2.33,2.66,1.00,0.00,0.00
"87899L",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87902A",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87902B",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87905",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87908",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87911",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87914",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87917",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87921",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87923",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87941",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87943",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"87949A",6.33,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"87949B",6.66,2.00,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"87989A",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"89102",6.66,3.00,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"89105",6.66,4.00,1.66,1.66,2.33,3.66,1.00,2.00,6.00
"89108",6.66,4.00,1.66,1.66,2.33,3.66,1.00,2.00,6.00
"89111",6.66,2.00,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"89114A",6.66,3.33,1.66,1.66,2.33,3.66,1.00,6.00,2.00
"89114B",6.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"89117",6.33,2.33,1.66,1.66,2.33,4.00,1.00,6.00,0.00
"89121",6.66,2.00,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"89123A",6.33,2.33,3.33,2.66,5.00,4.66,1.00,5.00,6.00
"89123B",6.33,2.33,3.00,1.66,2.33,3.33,1.00,6.00,0.00
"89126C",6.33,2.33,2.66,1.66,2.33,2.66,1.00,0.00,0.00
"89126E",6.33,2.00,2.66,3.00,3.66,5.33,1.00,6.00,0.00
"89126K",6.33,2.33,2.66,1.66,2.33,2.66,1.00,0.00,0.00
"89128",6.33,2.33,3.00,1.66,2.33,3.00,1.00,0.00,0.00
"89132",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"89135",6.66,2.33,1.66,1.66,2.33,2.66,1.00,0.00,0.00
"89302A",6.66,2.33,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"89302C",6.66,2.00,1.66,1.66,2.33,3.00,1.00,6.00,0.00
"89305",6.33,2.00,1.66,1.66,2.33,3.66,1.00,6.00,0.00
"89308",6.66,2.00,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"89311",6.66,2.33,3.00,1.66,2.33,2.66,1.00,0.00,0.00
"89314",6.33,2.33,3.00,1.66,2.66,2.66,1.00,0.00,0.00
"89397A",6.33,2.33,3.00,1.66,2.00,3.00,1.00,0.00,0.00
"89397B",6.66,2.33,3.00,1.66,2.00,3.00,1.00,0.00,0.00
"89398",6.66,2.00,2.00,1.66,2.00,3.66,1.00,6.00,0.00
"89502A",6.33,2.00,2.00,1.66,2.33,4.33,1.00,6.00,0.00
"89502B",6.33,2.00,3.00,1.66,2.33,3.66,1.00,6.00,0.00
"89502D",6.33,2.00,2.33,1.66,2.33,3.66,1.00,6.00,0.00
"89505A",6.00,2.00,3.00,2.00,2.66,3.33,1.00,6.00,0.00
"89505B",6.00,2.33,4.00,2.00,3.00,3.00,1.00,3.00,0.00
"89508",6.33,2.33,2.33,1.66,2.33,3.00,1.00,0.00,0.00
"89511",6.66,2.00,3.66,1.66,2.66,3.00,1.00,3.00,0.00
"89514",6.00,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"89517",5.66,2.33,1.66,1.66,2.33,3.33,1.00,6.00,0.00
"89521",5.66,3.33,2.33,1.66,2.33,3.33,1.00,2.00,6.00
"89599A",6.33,2.00,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89599B",6.33,2.33,4.00,1.66,2.66,3.00,1.00,3.00,0.00
"89599C",6.33,2.00,2.00,1.66,2.33,3.66,1.00,6.00,0.00
"89599D",6.66,2.66,2.66,2.33,3.00,3.00,1.00,0.00,0.00
"89599E",6.33,2.00,2.00,1.66,2.33,3.00,1.00,6.00,0.00
"89702",6.33,2.33,2.66,2.33,3.33,5.33,1.00,6.00,0.00
"89705",6.00,2.33,2.00,1.66,2.66,5.00,1.00,6.00,0.00
"89706",6.00,2.00,2.00,1.66,2.33,4.33,1.00,6.00,0.00
"89707",6.33,2.33,4.00,1.66,2.33,3.33,1.00,3.00,0.00
"89712",6.33,2.00,3.33,1.66,2.33,2.66,1.00,3.00,0.00
"89713",6.33,3.33,5.00,2.33,2.66,3.66,1.00,3.00,0.00
"89715",6.33,2.33,2.33,1.66,2.33,3.66,1.00,6.00,0.00
"89717",6.33,2.00,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89718",6.33,2.00,2.00,1.66,2.33,3.00,1.00,6.00,0.00
"89719A",5.66,2.00,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89719B",5.66,2.33,2.00,1.66,2.33,3.66,1.00,6.00,0.00
"89721",6.33,2.33,3.66,1.66,2.33,3.33,1.00,3.00,0.00
"89799A",6.33,2.00,2.66,1.66,2.33,4.00,1.00,6.00,0.00
"89799B",6.33,2.00,2.00,1.66,2.33,3.00,1.00,6.00,0.00
"89802",6.66,2.00,2.00,1.66,2.33,2.33,1.00,0.00,0.00
"89805",6.66,2.33,2.00,1.66,2.33,3.00,1.00,0.00,0.00
"89808",6.66,2.33,3.00,1.66,2.33,2.66,1.00,0.00,0.00
"89902",6.66,2.66,2.00,1.66,2.33,3.33,1.00,6.00,0.00
"89905A",6.66,2.33,2.00,1.66,2.33,3.66,1.00,6.00,0.00
"89905B",6.66,2.33,2.00,1.66,2.33,3.66,1.00,6.00,0.00
"89905C",6.33,2.33,5.00,2.00,2.33,3.33,1.00,3.00,0.00
"89905D",6.66,2.00,3.00,1.66,2.33,3.33,1.00,6.00,0.00
"89905F",6.66,2.00,4.00,1.66,2.33,2.33,1.00,3.00,0.00
"89908A",6.33,3.00,3.33,1.66,2.33,3.66,1.00,6.00,0.00
"89908B",6.33,2.00,2.33,1.66,2.33,3.66,1.00,6.00,0.00
"89908C",6.33,2.00,2.33,1.66,2.33,3.33,1.00,6.00,0.00
"89908D",6.00,2.33,5.00,3.00,2.66,4.00,1.00,3.00,6.00
"89911A",5.00,2.00,6.00,2.66,3.00,4.00,3.00,1.00,6.00
"89911B",6.33,2.00,3.66,1.66,2.33,3.00,1.00,3.00,0.00
"89911C",6.33,2.00,4.00,1.66,2.33,3.33,1.00,3.00,0.00
